part,trial,side,flex_mmc_max,automq_flex,ij_mmc,automq_ij,flex_omc_sag_max,ij_omc_sag
P12,39,L,46.65437457315674,56.38165489717947,0.9656814816427362,0.9427852959078576,48.108678277826144,0.9758181223674707
P12,40,L,45.30323927888929,55.03957731631289,0.9689963584831581,0.919557605167751,46.39022188968299,0.9547260938281807
P12,41,R,29.964277509391426,54.766327177722324,0.9014041773266532,0.8968784776971812,52.18614759808161,0.9319266190912894
P12,42,R,30.109868206933296,56.655338643973,0.9700899279113113,0.9510291582475308,51.404869980789684,0.9544006743830776
P12,43,R,30.188731693775324,58.77640310544873,0.9714755406301914,0.9612734262325296,53.15222928020508,0.9577857008677062
P12,44,R,30.498776369995184,57.99857425785556,0.9431079180353602,0.9506136490268223,52.56290267832659,0.9447790623545876
P12,45,R,31.904275753464365,58.613999161687396,0.936231836100962,0.9618402148159014,53.722948052055536,0.9607757229357219
P12,46,R,30.518916669739742,55.995834949426445,0.9392719046583753,0.9444044012671314,50.815144559360434,0.9399015175802582
P12,47,R,30.64147464567191,54.89796777770796,0.9518263089325697,0.9459839728189504,49.49242917243297,0.9539499297500579
P12,48,R,30.038877537757063,55.89657432590217,0.9276322790437019,0.9387809771615463,50.86383346237011,0.9403517294361831
P12,49,R,30.825846268547277,55.19377872286056,0.9438526301898728,0.9574155020658138,50.382653919395885,0.9565779273296676
P12,4,L,51.079753352851185,55.86101671771017,0.9808526344458369,0.9387254670140532,48.3697906880606,0.9782594804955883
P12,50,R,31.31911468413527,55.276866760478214,0.9800108447367816,0.9625153650653486,50.55683868544692,0.9717142892138062
P12,51,R,33.690676778595844,58.14883658163218,0.9560286062918517,0.9705079074344392,52.96848796167008,0.9768010046847008
P12,52,R,35.094298249520115,60.61258341739174,0.9339090624510237,0.9496205374365242,55.13625599299842,0.9779065097227277
P12,53,R,32.25195404124861,58.6672266423763,0.9347502761090466,0.9502717050645408,52.117093537498604,0.9551920818745032
P12,54,R,30.462223030142656,56.18967328543762,0.9640142305775209,0.9626646342287316,50.70929666071273,0.9714319616590733
P12,56,R,35.967944280160374,60.66356081278322,0.9484356858463479,0.9564183167986482,55.00230292135623,0.9646063309143397
P12,57,R,37.52995971893983,61.16484734315871,0.9520748904743084,0.956970468748198,55.69988229292663,0.9650599824602631
P12,58,R,38.65376280523272,62.418819260924444,0.9464321385792408,0.9589632709807985,56.296838928633896,0.9587750689734585
P12,59,R,38.99807643939176,61.58093010279939,0.962644959398517,0.9553922804053862,55.76692361587764,0.9585556056853776
P12,5,L,52.843210418280265,56.72901182200051,0.9897024419629118,0.9415036593101153,49.6301869720418,0.9690820688436789
P12,61,R,36.03422193377952,60.248132218820594,0.9483565803945453,0.9611098253102794,53.37593321986599,0.9655137733357555
P12,62,R,38.24682902665,60.966219335338586,0.9585580686361925,0.9662631141739542,54.227301182228395,0.972390320034256
P12,63,R,39.76238924308647,61.22224194794733,0.9709252033058028,0.9667269635854369,54.62354296982648,0.9726551277370059
P12,64,R,39.069463741209596,60.218792144674005,0.9411383268003897,0.9577227844093787,54.80180057915775,0.9622128732667704
P12,65,R,32.53717338172157,50.81748634979029,0.9510388982530741,0.9424904299719015,48.593410666115325,0.9479817358832656
P12,66,R,29.759913552533053,51.96720752885321,0.9210010759541514,0.9619039364620046,49.00508731174937,0.9581557416408225
P12,67,R,30.10582527570749,56.053510478481286,0.9551914386337192,0.962512491494737,52.05707218075828,0.9620450095546569
P12,68,R,31.824402119843246,54.48429817901662,0.9409105655753095,0.9757884224741746,49.583473797229104,0.9716064972628692
P12,69,R,31.01679306756958,55.23308798208708,0.9392037325469765,0.9456909084009223,49.746783148640496,0.9577917223547028
P12,6,L,45.430102625097796,51.525325834152284,0.9692449319318103,0.9564861891296175,45.727291415173326,0.9798988577071345
P12,70,R,29.92747136256478,52.59800432566229,0.9593980176252375,0.9629053406119811,48.65867255471747,0.9674991489757178
P12,71,R,28.692935783625124,53.73393281912094,0.9387931030138781,0.9535070060262865,48.708149778039775,0.9605722473559158
P12,72,R,29.204947806436422,53.68925919080049,0.9267806043747631,0.9547929478022585,48.47887762955377,0.9621166159306229
P12,73,R,32.423478812088725,56.01058691230127,0.9312348534593815,0.9524433691427114,50.113339934690735,0.9553941872424097
P12,74,R,31.16187994068363,53.95102571532975,0.9056940748816525,0.9445028147637463,48.992542570318705,0.9628804212115216
P12,75,R,31.492119290353127,55.45093336844326,0.9403343700707042,0.9608936091072974,49.827636862471145,0.9667642581760743
P12,77,R,31.88041528178463,55.757927986372636,0.9187986186504321,0.9471489068731834,49.99079405683388,0.952976274368997
P12,78,R,30.144853345335807,54.120247874676885,0.8962558679579773,0.9733104394014392,48.0453160755459,0.9640746784642801
P12,7,L,42.93611502491398,51.09066014184109,0.9841684152530521,0.9358895174621253,44.81719802213159,0.9718506538847536
P12,80,R,32.26448803057109,55.26602597445513,0.9527032972739625,0.9648627748377175,50.75096890795983,0.9659232581140591
P12,81,R,34.909474145189435,58.54734217138244,0.9494812542137993,0.9570462709966738,51.713084055900566,0.9686482315198044
P12,82,R,35.83160206565793,57.65115235506891,0.9361824619351317,0.9617179488430556,50.90017529277126,0.9626094563352754
P12,8,L,49.60396790389657,56.28626965527588,0.9683513236731777,0.9463708313574122,49.89998885074733,0.9811428898188477
P12,9,L,46.1160729515655,53.01022032458698,0.9898567658509965,0.9341264449298072,46.642778238306455,0.9687555548641194
P13,11,L,41.78935496372972,53.13466661463801,0.9857673016556039,0.972110838221832,50.73532276624047,0.9863182800030238
P13,13,L,44.74917574838228,54.13017469152809,0.9867324408103928,0.9717109427842566,49.922950917348835,0.9840429657054234
P13,15,L,41.038049864917994,49.855183537658554,0.9847250232673661,0.9735403237043101,48.37588002348847,0.9896919922356293
P13,16,L,41.75640087736186,52.648356442382926,0.9859800708967533,0.9669093961369739,49.08292371817989,0.9915554388607744
P13,17,L,43.7386441448535,54.4417633618613,0.9939843066636119,0.9710421240448527,50.308188006593994,0.989696366820212
P13,18,L,42.587629500471316,53.99260595491334,0.9886150812878527,0.9757293153870071,50.17276703654559,0.9929195899030085
P13,19,L,41.13285545828698,53.70991309051965,0.9885922248771932,0.9567289434543483,49.894440408061925,0.9932424253987162
P13,1,L,42.57661574060939,56.31297746182126,0.9914854671299821,0.952265471152048,46.17623162698053,0.977062740479373
P13,20,L,43.04641941538851,53.91214124588261,0.9917677313109542,0.9642720880758802,49.85102937565685,0.9906084832699057
P13,21,L,41.62179013430518,52.38739739848547,0.9947607015864465,0.9648679026256108,49.950386273428165,0.9942300870295397
P13,22,L,42.3194318438982,53.44378013270408,0.9957788782779409,0.9811807303737133,49.50405494310032,0.9933423606209923
P13,23,L,43.224612906966,51.62362437707402,0.9868651766652515,0.9827503716204681,49.36633838330976,0.9929266224126475
P13,24,L,43.61566553572868,55.1987163868154,0.9921072589979477,0.9612693956098224,51.047969549716406,0.9912654569066847
P13,25,L,41.13302488488154,54.6902668971156,0.9922432894367119,0.9770784113005814,50.5521273085621,0.9914591226772399
P13,26,L,43.280737939238826,55.36879445803225,0.9966383293456561,0.9657683520452761,49.82312984024819,0.986651136829139
P13,27,L,42.98418695796649,55.62743029764807,0.9867088194715113,0.9693182145634343,49.39432800178261,0.9926238692301675
P13,28,L,40.24125236139486,52.07161798547975,0.9966221361265873,0.968478181868082,48.85768180225794,0.9931765619202574
P13,29,L,41.37477787789998,55.24812176109367,0.9946378995387907,0.9717302670073322,50.803111121975164,0.9932219796356633
P13,2,L,42.12664041250075,57.354535327715844,0.9943683396416457,0.9573187662296018,50.87273858382088,0.983281041738885
P13,30,L,41.887651431218345,53.936247035418255,0.9920427895053635,0.9755651820165965,50.50239880019988,0.9935732347193933
P13,32,L,40.82091942621721,55.15678110854264,0.993888502738928,0.9715884097231049,49.826347691846856,0.9967319447921988
P13,33,L,40.38408735087175,53.421196248771125,0.996567657035842,0.9841956427286992,49.45796257396013,0.995528582279431
P13,34,L,39.99217141644207,53.82274116440686,0.9917125373301622,0.9783130992011497,48.69817788760844,0.9925518069772692
P13,35,L,40.62070196417561,55.09911198996406,0.9949528152046017,0.9746600962763982,50.007304885822315,0.9942224378537632
P13,37,L,40.02744903811522,54.46705542219799,0.9994563187728079,0.9755492696891561,48.455017641260355,0.989346585065946
P13,38,L,40.23843006488458,53.5080402151316,0.9926346005996813,0.9755901625739563,48.140826157261394,0.9934310233056532
P13,39,L,42.59301850930388,53.91422731136592,0.9891073972802212,0.973782046137585,47.990383483117,0.995563247785947
P13,3,L,41.14857985025571,52.482883233269575,0.996430205286272,0.976642577057135,49.59008044791105,0.9883072358844809
P13,40,L,40.60359901218824,54.303838516655446,0.994593388713926,0.9728607306506516,48.194782693984536,0.9948658844003937
P13,41,R,39.88910583296798,51.11897656953029,0.9650942032573985,0.9512761223736105,48.60375660857575,0.9833826522686877
P13,42,R,39.65691303825711,49.44140388663866,0.9908590985409221,0.9818117006400194,49.22632268744883,0.9986789992987465
P13,43,R,39.794515403212024,50.44117322618505,0.9835423853077007,0.9751223936627347,48.512756094050445,0.9979531001023456
P13,44,R,41.10522666872619,48.87481366272135,0.9805286849008509,0.9503224589354102,46.56963960735143,0.9725510753546412
P13,45,R,39.41216325452165,49.645117874962686,0.9741829315509185,0.9536303827133719,45.53319756562962,0.9769555135237982
P13,46,R,39.57619383840671,49.119651912697016,0.9858641342996729,0.9674204177076007,44.86726765164621,0.977692584338574
P13,47,R,41.70517347962688,49.94710752408818,0.9710805947108047,0.9627385331233037,46.481367519676354,0.9735171071438411
P13,48,R,36.11592469774249,46.065744360406114,0.9785755008144549,0.9805013562584103,44.73214686029408,0.9902977036239439
P13,49,R,35.69991394998311,47.48326413924009,0.987628775407211,0.9495338095612533,45.95369396280048,0.9656946276017323
P13,4,L,44.05697618996442,55.285980923029264,0.9955478836949968,0.974715088439092,49.55122330914252,0.9893970240958679
P13,50,R,38.25932256155193,46.91811927622957,0.9832518802930923,0.9659206869735126,44.51574834981924,0.9815949379879977
P13,51,R,44.5284836867551,54.2384263741633,0.9983305619052498,0.9774242777163612,43.60477435949217,0.9958422267446976
P13,53,R,40.32813279276984,51.63989094530942,0.9925586616057056,0.9592198705709544,44.79776000583068,0.9796227812864916
P13,54,R,39.704149994194715,50.248624395639816,0.9807354813781107,0.9513471650887825,44.789709833614246,0.9728143319495958
P13,56,R,36.80738691103143,47.85650996514721,0.9952420846120823,0.9451906719226579,43.8494657656518,0.9681904919567433
P13,57,R,38.26718778154806,49.19648233739748,0.9915740355400278,0.9781142366151852,43.56855556823579,0.9919521514808027
P13,58,R,36.90286229434171,48.70596569913394,0.982589160925138,0.9459505561592851,42.2660551577593,0.9637195578218998
P13,59,R,34.69442512358273,44.82013672468886,0.961900505746838,0.9527899745145908,41.19200206024642,0.9752977014326811
P13,5,L,42.25789170402435,53.76412026543668,0.9979842169523556,0.9747757699687605,48.680760389951466,0.9919018036995578
P13,60,R,36.67179652710032,46.24307276641172,0.9946030534724823,0.9752361313718023,40.465809509837435,0.9862315054481448
P13,61,R,34.840957037652664,47.5558022617812,0.9708939748014616,0.9809266459308305,43.42652170238962,0.9904835012384686
P13,62,R,36.509412206740144,48.757916846521134,0.9857358537337196,0.964952763122473,43.620542988216684,0.9789262546091752
P13,63,R,38.42513417762112,47.208685520549764,0.9901415695695991,0.9600825023636567,42.401024335738306,0.9873930056021827
P13,64,R,39.11246266646614,50.70555083550628,0.9810675129607836,0.9303239190196136,43.537326968581766,0.9770446999717233
P13,66,R,41.48751393437797,52.9032244407374,0.9876230729980482,0.9562419781549333,44.111327661347396,0.9799288265366369
P13,67,R,40.23655879092192,53.403304160564794,0.9871801810524665,0.9535044760381522,44.99168266341586,0.9838027910051093
P13,68,R,38.48425785163222,53.69475077265369,0.9562229011945327,0.909760088867832,43.7403304432726,0.955031364753032
P13,69,R,38.54905310950698,50.836738647448605,0.991978902632097,0.9711344711410567,44.72901437158636,0.9874281807291334
P13,6,L,42.412859545601584,54.03327757341463,0.9852983816127816,0.9440284573851346,53.7165461742552,0.9705239322610357
P13,70,R,38.68971832667812,49.98389910660369,0.9974493678386879,0.9729161541579286,43.63225318637339,0.9946801652156149
P13,71,R,39.018626151392546,51.82133952722767,0.9878780713170962,0.9516838212505813,43.65112126570214,0.9830325219834417
P13,73,R,37.31556800833578,50.050234540616735,0.9941147673078112,0.9634096308716238,43.60886824676,0.9871341681862306
P13,74,R,35.63723876109451,50.56300294868352,0.9955402219694913,0.9638788612427723,42.516572130032465,0.9892426811202665
P13,75,R,35.38601347214226,51.010427339057884,0.9915187735808254,0.966519454389283,42.169358542601344,0.9916698975296676
P13,76,R,35.59832008876308,49.33850971595687,0.9883196843789269,0.9644513315435912,42.00972894323507,0.984807810205161
P13,77,R,37.12192762548082,49.685445635205404,0.9802229563096384,0.9355883000800457,43.26540517921602,0.9677131950405494
P13,78,R,35.031597881813944,49.33619645059016,0.9582281186931306,0.8886856094250271,54.88106489139971,0.9253153045158788
P13,79,R,34.20526258554021,50.05385498982001,0.9401002907894301,0.9437124342028267,41.45813794456104,0.976701076272518
P13,7,L,42.56693362394426,53.41520782874626,0.9825022291972658,0.9623184618147533,51.86619733264307,0.9762494228810513
P13,80,R,34.93432220292158,49.742497272244734,0.9674875601160036,0.9344927882569438,42.63001171130751,0.9672450596104173
P13,8,L,39.739633331957144,51.82685889436804,0.9883616347305173,0.976066417620167,50.942037157392676,0.9871278932472448
P13,9,L,42.55120884241312,55.71262894856825,0.9722028968652006,0.9714015797063438,52.54037250925764,0.9651263118558827
P14,10,R,26.875540297635872,47.84371325984118,0.9639826727537635,0.9640736127252229,42.26499888352814,0.9718192680315518
P14,11,R,23.592110499161603,46.00844505792213,-0.33258978715880294,0.98235253226919,39.600464046747796,0.9838107160465157
P14,12,R,32.06561724691589,47.707114622838105,0.9744607183647285,0.9793218999128153,41.72008116142636,0.982950043212395
P14,13,R,34.49814862820251,47.86255829377065,0.9831918839030925,0.9798509503907971,41.87202794419772,0.9821770732374985
P14,15,R,24.855492838122622,45.38289966826123,0.9659722195600705,0.9816182680687636,40.86249655690145,0.9872716723853382
P14,16,R,22.188814266147652,46.3575883199693,-0.2702795556036016,0.9846325318576544,41.527749535984654,0.9881177824151667
P14,17,R,29.30479264459816,45.82186538668864,0.9941434175842249,0.9487518253424182,40.20090671972161,0.9737684748444654
P14,18,R,,44.3329194459118,,0.9770190508515199,39.75904208189846,0.9885599877248652
P14,19,R,33.74412802931626,46.35261168635696,0.9355927574102862,0.9678660314747921,40.84152712562327,0.9808225460558002
P14,1,R,23.357447829604492,48.592100443412114,0.9005680704541381,0.9706468031246838,43.93547208530668,0.9834386874050126
P14,20,R,,47.247324516888526,,0.9670580449787256,39.814423088725654,0.9885942583322501
P14,21,R,,47.226828239884036,,0.9828401021226587,40.36295872625574,0.9864380515459632
P14,22,R,20.823148638849883,47.12064235375624,0.467258086560293,0.9888455981404226,40.23217661355597,0.9818329557297613
P14,23,R,,48.09727615617334,,0.9672808155498654,41.7276577047849,0.9773707012516628
P14,24,R,25.865492360732638,46.8249521181918,0.9752082285905261,0.9731425240650348,40.598491236196026,0.9852699152966807
P14,25,R,30.685497673391463,48.399013868633546,0.9733710944272689,0.9523468113213394,40.50885527399233,0.9753650605953649
P14,26,R,,47.46138560704002,,0.9726767356160116,41.04511168632494,0.9839354398361684
P14,27,R,,45.87569030297037,,0.9805780677939324,39.79101590496715,0.9913726286569388
P14,28,R,31.612673715873328,47.97197457276053,0.9688368060878293,0.947205985600717,40.45522637044535,0.98022836411252
P14,29,R,,45.032517951125214,,0.9838987925672461,39.583331980208634,0.9964691182986656
P14,2,R,31.08888710728892,48.527683162412316,0.9604898926150948,0.939181744736912,41.145324284482,0.9569658322668934
P14,30,R,,43.77167167359575,,0.9834006489747594,38.27031508276548,0.9889196945152852
P14,31,R,,46.96426665679676,,0.9719812113978096,42.32652624415227,0.9863583917378531
P14,32,R,26.080187883830707,47.733055856906624,0.9831736923010439,0.964149582006016,42.036757016853095,0.9790337814945967
P14,33,R,,48.39069145987275,,0.9802135237039936,40.57595590839626,0.9895689224802479
P14,34,R,31.94795066870744,49.40825514270766,0.9879319237384339,0.9780444753867693,42.91848798907617,0.9908355819372566
P14,35,R,23.17657051569913,49.1073673434267,0.9164988071582236,0.9667771634073223,41.62885064744778,0.9878509060031349
P14,36,R,,49.69900414128735,,0.966164628051249,41.62950761691425,0.9744378418281053
P14,37,R,27.869592290233285,51.03521205017323,0.9807953909887599,0.9772929217234084,42.113088028969386,0.9816199487091999
P14,38,R,26.85072944670131,50.12495184688389,0.9776181937041185,0.9630265176234634,42.7369177328673,0.9800905069500917
P14,39,R,18.299364784209672,52.26146609959408,0.28895098260459057,0.9755036598570452,43.499333578362496,0.9823441431317671
P14,3,R,34.0193482616471,47.31543578344626,0.9716647768100457,0.9592685453090013,42.219379824660024,0.9731697410362732
P14,40,R,25.294729452561207,50.117181387638695,0.8986031339735566,0.9700215360655023,42.64506996116298,0.9876329951789409
P14,41,R,27.29806197423504,51.80614357740351,0.9750218757709467,0.9620231861219997,42.97734814831492,0.9787436012244566
P14,42,R,24.020146164017483,52.48635478395305,0.7815774063229708,0.9892989770437907,43.455102469312294,0.9958092038891969
P14,43,R,27.734443177905018,51.30237389145605,0.925314563160842,0.9839385710716603,41.91270395619318,0.9941182651449186
P14,44,R,28.45079612663743,54.43655274962908,0.807270168999633,0.977911277841422,44.66123838808351,0.9888757817945647
P14,46,R,34.04502921776833,58.623740218916446,0.9763784254751996,0.9696536016960465,48.51918659350615,0.9790795241239191
P14,47,R,38.272920526661004,64.59547575198998,0.8712763828417195,0.9743707110162353,53.12342135745659,0.9828068267587082
P14,48,L,28.75853427025639,43.59478507042273,0.9435875817533779,0.9657968989487851,40.87900925125618,0.962118334157956
P14,49,L,25.709277810368462,43.068960885226346,0.9757293939909393,0.9266657914491055,39.3580218298167,0.9493765011621578
P14,4,R,22.487687483828477,45.74726349625301,0.39080679445445615,0.9732071171263981,40.4811015818139,0.9830967586796066
P14,50,L,25.745348892794855,43.56311202383394,0.9711806568006532,0.9799795597787745,39.97573571385692,0.9926566856250271
P14,51,L,29.020087685991772,43.1702072177183,0.9737011427158997,0.9638044809003363,38.195546764004135,0.9846740565173292
P14,52,L,23.518688186394197,43.591542545208725,0.9117308463465094,0.9835616298806585,39.053136400377404,0.9929212066315006
P14,53,L,27.687150860679182,43.05914977119829,0.9838961188989956,0.9821123005699045,38.12101051911047,0.9953168210172616
P14,55,L,20.492243454519325,42.75571744032381,0.26692341089213084,0.9587583804216141,36.30036128537828,0.9848516281148816
P14,56,L,27.080516656962242,44.66763690506693,0.9888230465118618,0.9572099182034514,38.401402352559906,0.984672316063336
P14,58,L,30.890655111387677,46.151277821020116,0.9918153962356371,0.9839148980243513,41.54491959274568,0.988752469911138
P14,59,L,25.004870081399893,44.53837851493838,0.9850052322950704,0.9794224654817704,37.68612581230631,0.9929986852393857
P14,5,R,23.40655427087265,45.9802957158489,-0.21258815666052613,0.9717167620914927,40.37167938753196,0.9802955817466259
P14,60,L,29.402698585737085,44.065295915974644,0.9398396323770098,0.9639875256498064,38.892764114192445,0.9919848263747718
P14,61,L,29.56271393723207,45.254258802131254,0.987619583325421,0.963114329770823,37.599509896037944,0.9930402729889564
P14,62,L,27.815742678054203,46.65878270964676,-0.05458670896020818,0.9753899745288548,39.81067977997026,0.9820699983255533
P14,63,L,29.228807756175634,44.602238985131514,0.9895655040412332,0.9841674769029456,38.73178119360831,0.9916554313552597
P14,64,L,35.229538476012806,46.54365360246665,0.961555389928305,0.9750150060875926,41.79721083322995,0.9851892023068548
P14,65,L,24.653777519586104,42.85687889609002,0.8030805686439474,0.9639626133645314,36.80342641724229,0.9705726211498252
P14,66,L,27.378412947342046,43.08521210480444,0.9509886701036839,0.9825329629800411,36.32218171953207,0.9798920797457423
P14,67,L,29.666604710755955,45.06754322238649,-0.49118075859560073,0.9767351921925445,37.89242074837605,0.9770500623573561
P14,68,L,23.65879346165732,45.63665190719087,0.9074488841565749,0.9672422759447227,41.72170771474337,0.989674347433484
P14,6,R,23.50772377440785,47.80561840908701,-0.10208215143288722,0.9509714628908439,41.343347792626155,0.9701650550765386
P14,70,L,25.719892636354167,43.237885028666746,-0.2736769320741834,0.9666874814624639,38.26925113480422,0.9816481168327439
P14,71,L,27.59590835032767,46.63707070065457,0.9651492126213349,0.9412602944038936,38.513461069516964,0.9808504933914555
P14,72,L,31.599454460607728,45.94777125268151,0.9833420568741305,0.9748767325069828,38.7493749227321,0.9938111008899403
P14,73,L,21.48752615195388,44.748887515872106,0.9446930269749559,0.9417246478889618,38.10167413845459,0.9767664763088643
P14,74,L,29.731698172076662,46.79176563788208,0.9748420138725898,0.9610383092111747,40.262777234551656,0.9854654332475048
P14,75,L,30.778828229136398,45.04116798278106,0.985265052729565,0.9671331060361822,37.33911341751706,0.9898991390827528
P14,76,L,25.26586437668869,46.313474015837414,0.12881370868688385,0.9770520114078616,38.80391936477329,0.9814696620432525
P14,77,L,21.93049815499565,45.43322385168413,-0.4249884193258601,0.9803826606786632,39.184827002122375,0.9967779951623376
P14,78,L,,46.80458386326624,,0.9779287488465447,39.61339110223662,0.9837428767506269
P14,79,L,35.59504886204917,45.91091687288907,0.9843380829158844,0.9823239918209211,38.646205009727176,0.9699360065022553
P14,7,R,30.706571640151584,47.47563713690259,0.97432299915176,0.9764381240137959,41.75149676407714,0.9823185683294405
P14,80,L,22.987615039653758,49.370501386001415,0.5878373430546525,0.9757202805229919,39.641829798250626,0.995683571084089
P14,81,L,24.45971246765257,47.37232278750714,-0.1080335228167388,0.9664990461758776,39.17588765231854,0.988360437515392
P14,82,L,34.448274329657295,47.92367019214761,0.9536971295794472,0.9800859527148404,41.142417211860106,0.9674167775777103
P14,83,L,24.02978482128309,47.57808169663461,0.10093504639609673,0.9672254614163891,40.60255141555337,0.9845712205645528
P14,85,L,31.52263921413226,45.07820586071174,0.9772755941140496,0.9841209600240237,38.695708078322234,0.9838533796548242
P14,86,L,31.063911030414218,46.27499909348975,0.9669292172252644,0.9801311838205428,39.53861369554119,0.977477419791127
P14,87,L,29.18780644759403,45.283000313804585,0.896889247158457,0.9792818490737182,39.691660566311604,0.9639208563249656
P14,88,L,34.36482296644546,47.06141693255177,0.966653503465026,0.9682945799807454,39.66820003507153,0.986249633807696
P14,8,R,23.73485581595012,46.99956833341482,0.8159562141725051,0.9708282605843479,41.128975817590835,0.9773755725169527
P14,90,L,34.54272546238576,47.60282818939351,0.8888995433937463,0.9798258631321545,39.6124838961695,0.9503352314880685
P14,9,R,19.201921812783166,45.985979122343785,0.4827297836582293,0.9688204800520791,39.119921099631235,0.9879151497562747
P15,14,R,42.24982085991031,56.98445581941949,0.9762644578170749,0.9896188367410638,64.96002864160702,0.9767660298799323
P15,20,R,40.64531368980472,59.23970318337259,0.9593201699587073,0.9832785303849285,63.59234695914749,0.9806915476667537
P15,21,R,39.16633595550478,59.261925171924766,0.9579375667337213,0.9828510426915403,64.96519019333313,0.9880627760298564
P15,25,R,42.35963447117746,59.10655716587493,0.9721125551095443,0.9836475247006367,63.054742936580816,0.9893994215903911
P15,26,R,40.80052623490946,59.3603358100435,0.9604873705509603,0.9828930185737805,62.71330722428042,0.9807261054751837
P15,27,R,39.7682435563274,59.254615901307695,0.9671144356179835,0.9891535660517624,62.87754156389306,0.9873578832997176
P15,28,R,39.657125604926165,59.50320990075477,0.9612274292783958,0.9821404560110808,62.91532820279403,0.9861116362552391
P15,31,R,40.57420457141523,59.43238175740595,0.9748488513647389,0.9877172481581469,62.73430301638054,0.9912570035554474
P15,36,R,39.987746352948555,59.621730247335535,0.9846621845178849,0.9882001186926485,62.76359086195308,0.9884274961966486
P15,40,R,40.133024932713155,59.689449135064415,0.9777694309115539,0.979962733526328,62.30034785733968,0.9843504536891727
P15,41,R,40.753684181985605,59.826261613570914,0.9839743994499263,0.9863870953167572,62.63310979212241,0.9860687031354124
P15,43,R,38.782091972774765,58.698354334249345,0.9846291906386685,0.9919941527163222,61.79697104839057,0.9925905055130371
P15,46,L,42.492077959986766,60.23539695577137,0.9818022862861333,0.9908269634651967,48.46433003437922,0.9944823140209671
P15,48,L,44.39061344726187,58.93744269573715,0.984173184724192,0.9843313488289248,48.93770862698157,0.9889016952576574
P15,49,L,43.77076081119477,57.728927185880345,0.9806773721877134,0.9846372194368864,46.60770921142559,0.9930774634780206
P15,4,R,45.360708987132504,56.186716092608165,0.9379196379456857,0.9647814137391791,66.42808429829184,0.9476741442655295
P15,50,L,42.80571182454194,56.18438374797661,0.9909244841320803,0.9918507107919334,48.325592633620204,0.996233905160624
P15,51,L,41.924361675478075,57.7018181043898,0.992337484819776,0.9922428179521251,47.15510895577848,0.9986737427848859
P15,52,L,45.05078775813352,57.8858034354733,0.9801785721280579,0.987393171490642,48.03254828707698,0.9967801554697634
P15,53,L,44.18406806411999,58.83910019934831,0.9936091214789862,0.9898851186778863,45.85222135437321,0.9971385605819402
P15,54,L,40.35885256871415,57.98484922296556,0.9814095522580788,0.9881038568650518,46.09158907193678,0.998704320803541
P15,55,L,41.10911848753012,61.046353248739464,0.9777862346996997,0.9440624374046322,46.996477206472846,0.9691305136714061
P15,56,L,43.73697149401119,60.69029912863127,0.9945579026345167,0.9912954928939555,45.343506116128886,0.998979668650457
P15,57,L,39.33695501444397,58.9838414344931,0.9849909401226589,0.9846047777714614,46.652867902779754,0.9968301644620764
P15,58,L,41.96126220057031,59.503862010497755,0.9891947126065391,0.989189548393981,46.17695974258817,0.9986780342856159
P15,59,L,44.08651819073412,60.05192611255497,0.9800578395376826,0.9812414802838016,47.22855874352231,0.9959871390747752
P15,60,L,42.22955640902563,60.14098112279969,0.9900339860575734,0.9831820952091314,47.33370081144007,0.9967561451828806
P15,61,L,42.30533113616632,59.05049320127012,0.9801025775414883,0.9872492203168373,44.82935382058366,0.9971496397692732
P15,62,L,43.48111554064677,59.303380766897575,0.9871538395302377,0.9916955679197325,46.04555779434484,0.9996152430542649
P15,63,L,41.541392467803135,60.23279724992652,0.9855405431588176,0.9850315490493304,46.39831501698934,0.998097743139143
P15,64,L,43.68566360958775,62.42000902176808,0.9801719070739012,0.987623216404984,46.711460275608076,0.9978797550894247
P15,65,L,43.67682531713437,59.97060142434473,0.9823612843486463,0.9888953727232896,46.26389254166488,0.9991171921236792
P15,66,L,41.68750782255452,59.091981231389575,0.9894409626797557,0.9902653111581059,44.49264514518772,0.9986157307093602
P15,67,L,40.13463186553474,59.09635670173843,0.9797195093147976,0.9846836891836153,45.3570168064886,0.9974793068523338
P15,68,L,42.31671455972497,60.06836799859312,0.9852907739060321,0.9890464437376811,46.846762648462914,0.999268119580024
P15,69,L,42.679836384835525,60.7580065173084,0.9843591270035625,0.9852937391966778,46.48959014085483,0.9995928237908427
P15,70,L,41.92473936388081,61.16951525100861,0.9898847719050967,0.9875929123322227,46.458308045705714,0.9996654239300035
P15,71,L,43.129705154370505,60.826554563160265,0.9931433197173419,0.989741787499931,44.743410923486174,0.999570296590085
P15,72,L,38.73227053493276,60.38249295372806,0.9909390060758821,0.9873660787668761,46.3280922681114,0.9978720394316976
P15,73,L,40.7992191779743,61.327273694849644,0.9924117464643696,0.9881350833299988,46.893336711387285,0.9995377712614512
P15,74,L,39.83812133762769,60.6142147254353,0.9956057496269458,0.9932874983065599,44.88064045955681,0.9999216675602814
P15,75,L,40.02874066151697,60.19162695910128,0.9881429722967641,0.9931602482992284,45.78629607448216,0.9993052727733583
P15,77,L,42.1201758894797,61.13791420720419,0.987547396328011,0.9846150438783894,46.740041709437946,0.9947039600377795
P15,78,L,41.16348660922499,61.51517132986165,0.9927945124204591,0.9891510409528524,44.87135453830436,0.9997409406400156
