part,cond,amq_std,our_std,lean_std,amq_vs_lean,our_vs_lean
P12,affected,8.908783633948028,9.284295240880278,0.20406505908959194,-0.6689743294280267,0.7162862249563384
P12,affected,8.972866662656317,9.635512517445635,0.28235824291593375,-0.8827206192572845,0.9091229619874551
P12,affected,8.71709186215507,9.428465923717727,0.24853749218872,-0.8304447932820362,0.8658074447321926
P12,affected,9.423427806273619,10.185212960688858,0.11823059155386857,-0.45949943931571363,0.4580320638748321
P12,affected,9.476353640791597,6.516685690115118,10.693035161865437,-0.8971976874829515,-0.5766078317116385
P12,affected,9.053429031087129,9.566181379008766,0.5358631401550952,-0.9379651669655596,0.9527262117186345
P12,affected,8.965419715392304,9.7023264223254,0.5358204513239798,-0.907070449812014,0.9357045998937848
P12,affected,9.08297359172135,10.000437025813957,0.3069078708289132,-0.9233417210737539,0.9505812316057595
P12,affected,8.949409840132512,9.999270986002305,0.11160612353976036,0.49168450422621207,-0.4960474497998652
P12,affected,8.252005463824986,8.867044688890688,0.2356479213343671,-0.9699417850309107,0.9796225315463052
P12,affected,8.245282787511083,9.066819105486044,0.10063522215659929,-0.32123064500423254,0.3214437593312398
P12,affected,7.689944208635678,8.750988205629007,0.27358854634546376,-0.9631448469438304,0.9785249566041995
P12,affected,8.167170353002943,9.233986087507757,0.30903912026563785,-0.9319793151387736,0.9209085485588078
P12,affected,7.921195839028845,9.174107658026713,0.4306705451595463,-0.9354559405023926,0.9259325699829936
P12,affected,8.235927778090781,8.679364092717652,0.17739918557386072,-0.2758143938314055,0.3283973051340498
P12,affected,8.934708849282563,9.808376971183158,0.4930840623028268,-0.9393815115488359,0.9518766917449164
P12,affected,8.046251072363368,8.544787715550646,0.33631342026963107,-0.9745875374962187,0.9802620971490593
P12,affected,8.752526332696473,9.592457737075653,0.5435031402303215,-0.7565179459124957,0.812603475058685
P12,affected,8.956254254260715,9.645168736004235,0.20230000646325266,-0.6360963370407794,0.67351725131435
P12,affected,8.194583801738883,8.891198797992816,0.13180484761281902,-0.7402037037634537,0.7804923267764042
P12,affected,8.762976597858431,9.434600634013442,0.4965804155119285,-0.9095261946837515,0.9365190543805582
P12,affected,8.519301287616528,9.320242850922508,0.27100072551026744,-0.928884946698734,0.9513370642386175
P12,affected,8.60005886866768,9.164875997571155,0.3983303375246965,-0.9014371291680363,0.928236826403222
P12,affected,8.360446700537302,8.858758572454795,0.45228148977990335,-0.9248076956512351,0.9497458565532663
P12,affected,8.033330148692631,8.694136195140944,0.34713170121073794,-0.7918770877900037,0.8286642688775991
P12,affected,8.31261056803639,8.767245616356277,0.32270120381890827,-0.909488311159948,0.9325873021241663
P12,affected,8.116965278014076,8.22026244456698,0.3629239266920068,-0.7034542021663975,0.747860885165391
P12,affected,8.247243301736047,8.7213143339138,0.17383048702078258,-0.9279645910778253,0.9363982095142005
P12,affected,8.242729063798663,9.05125768916531,0.40917630444148134,-0.9468249135223109,0.9549988453963855
P12,affected,8.321860203585155,8.816650621995016,0.5333391715180651,-0.894164254732768,0.9254906658891378
P12,affected,8.710378830596367,9.124685323054543,0.24415622837342915,-0.7121510788520373,0.755719834949384
P13,unaffected,11.10076668899793,9.55751679796979,2.982879915409664,-0.7819978018310142,0.8747972921799225
P13,unaffected,10.276989429494769,10.041604696271772,4.045197808254649,-0.8042520210418594,0.921132519473159
P13,unaffected,7.82955715329174,8.57347152428396,3.5402139619024644,-0.9290932014217503,0.9858650223113092
P13,unaffected,9.204867965832044,9.466553537638235,3.425352172892017,-0.8709563889973269,0.946326064570611
P13,unaffected,8.259951017398562,8.422517150537267,2.7673278188207635,-0.8834386022061759,0.9571772239002013
P13,unaffected,8.257250028133388,9.68598417357278,3.4068387208680404,-0.9377859749913494,0.9921157660700429
P13,unaffected,10.240700461747975,11.27010768188546,3.836057958449125,-0.9561505080302648,0.9906007287565924
P13,unaffected,8.80192723328119,10.23959526013086,3.7566797946666344,-0.9452546491985484,0.9903834975997513
P13,unaffected,9.900194671266195,8.700334376751812,1.3282621501861942,-0.9489655888913044,0.9668039785538252
P13,unaffected,9.248168144885604,11.249054598462795,3.6259763686096984,-0.9396897930766569,0.9865524904945507
P13,unaffected,9.778551765815958,10.544564679977979,3.14206061629049,-0.9305088173593327,0.9801888751088338
P13,unaffected,8.390648477169014,10.28475454419054,3.1898818250864087,-0.9383775923007952,0.9846973531164757
P13,unaffected,8.66005468048232,9.723379806675606,2.650483947819034,-0.943245746610709,0.9881274867996181
P13,unaffected,8.028543364905925,9.935307634296144,3.6035765352972757,-0.9002794133470081,0.9779951198273743
P13,unaffected,8.607698076273005,10.46910849644328,3.6028234743771756,-0.9147249645080389,0.9797935486517139
P13,unaffected,8.928459551701451,10.256785047286513,3.311218422111115,-0.8909867971799844,0.9650050555950118
P13,unaffected,9.027507810360472,10.516108548181927,3.9006170494959282,-0.8933010111608659,0.9670874941042845
P13,unaffected,9.584917528503627,10.992655481043048,3.688490483429977,-0.8876389554443602,0.9614234429697592
P13,unaffected,10.036627661126575,10.77262427427353,3.1424475690284734,-0.8941480876224952,0.9588986251434033
P13,unaffected,8.887407269188339,10.908912100115154,3.9113857292997007,-0.9436193373139145,0.9891440906270758
P13,unaffected,8.090594732110766,10.805727531107129,3.9332419134559564,-0.9470517542458884,0.9924023374104508
P13,unaffected,8.7636733436543,10.919381301870116,3.8398134299854116,-0.9188791745249933,0.977334280294806
P13,unaffected,9.999521679841106,11.941349868352454,4.1628115498869125,-0.8899931202364213,0.9640236556366679
P13,unaffected,9.105351198205959,10.50353745058505,3.8145868047767975,-0.8883758607965775,0.963682464432283
P13,unaffected,9.543500425824792,10.454492602253861,2.683704989844331,-0.904757691288252,0.9642976645277187
P13,unaffected,9.573729685369601,10.168947724163308,2.9046686995200717,-0.8824723247324547,0.9529215275942884
P13,unaffected,8.550041623219407,10.272386971077621,3.795272094604208,-0.8817209882774703,0.9669944246107772
P13,unaffected,10.530330781284711,12.371479072386279,4.820863500475826,-0.8530746122414087,0.9485019053753846
P13,unaffected,10.254132527624327,11.270579246165676,3.6605200143192804,-0.8739441198567491,0.9553891502179992
P13,unaffected,10.303085185319635,10.278683554872178,2.235245129047154,-0.9055524248008567,0.9597130858784949
P13,unaffected,10.648474192387459,10.9017202272653,2.755736924288735,-0.8840793545585175,0.9485361403077616
P13,unaffected,9.89287870635421,10.431051725036943,2.528997469808473,-0.9307063998963705,0.9731863598328476
P13,unaffected,9.772398110802257,10.56779982354349,2.45850057068338,-0.9199147782209024,0.9655130297812342
P13,unaffected,10.592641826896262,10.85732458466448,2.1722143034818333,-0.9257831426726062,0.9695978020171753
P13,unaffected,8.498048206849749,10.156730191992297,3.6289563118926917,-0.905255459190728,0.9727328847169489
P13,unaffected,10.300221006586442,10.398125599642999,1.9189483285105005,-0.917612813678929,0.9616681675701854
P13,unaffected,9.800737521799224,10.762565205537772,2.7079674451540696,-0.8663436350218979,0.939775788058024
P13,unaffected,9.534061773090029,10.493004599014968,2.8073143862011074,-0.9503702749356369,0.9862962383733087
P13,unaffected,10.220090880705298,11.061073120097793,2.8212916371170396,-0.8404479707005723,0.9246866746511265
P13,affected,9.418960365953692,10.140340028257558,3.6924964935531914,-0.9131168793149328,0.9490497615681885
P13,affected,7.7170228107957675,8.619916236326494,3.6818489248801103,-0.9722936696716794,0.9602964351671135
P13,affected,8.28988427334654,8.636477147126499,3.2041961126852843,-0.9633087176515209,0.9863822471108623
P13,affected,8.47841800451552,9.572688563815072,3.6507672286413775,-0.9469450122889658,0.9737147873879828
P13,affected,7.889709860032205,8.833244114179903,2.313398310024663,-0.9892620110541707,0.9785468993598944
P13,affected,8.678896176084757,8.798265503465037,2.502880995657642,-0.9952588075494924,0.9931687514767326
P13,affected,10.118807048646214,11.031991484374384,3.0639718370763727,-0.9814987429947233,0.9915937160640134
P13,affected,6.895446922195229,8.109623729256397,1.7750754709801324,-0.9682937555948478,0.9144715496036085
P13,affected,7.32880552211676,8.192917000831978,2.599293180960534,-0.9933063922469856,0.9845761450897265
P13,affected,7.846530816999143,8.58731158636916,2.479784815246646,-0.9899734831823161,0.9949663503311522
P13,affected,7.114666297475172,6.401504595980043,1.6630723642249472,-0.9451387338680798,0.9859637732253523
P13,affected,9.30016797133698,9.270653403767463,2.147249303580674,-0.961216797558001,0.9889746172322578
P13,affected,9.089834202244107,8.799961488373189,2.172481439975621,-0.9477567753763095,0.9786128454720466
P13,affected,8.010563915599016,8.511889032800145,2.131706475991951,-0.966995670707395,0.992546433556673
P13,affected,8.320019471294176,8.274257546668991,2.268423796789665,-0.8609068733681459,0.9457716604985892
P13,affected,8.317489144577902,8.116013378034625,2.239714162485166,-0.9810060423735246,0.9932821083007016
P13,affected,6.8320033994437965,7.1967544390497835,2.1071686637705223,-0.9099468544341114,0.9828589441449007
P13,affected,5.599916212785468,6.431611857264561,2.6563360670565923,-0.9738185985291482,0.9994276335253409
P13,affected,7.930011400527093,8.736157829915765,2.1878349729043367,-0.8837127464177389,0.9630359995530833
P13,affected,8.070813980178793,8.973489771075586,2.062592560189724,-0.9833007558383533,0.9930748020490954
P13,affected,7.111843815319664,7.73377097998272,2.6924170006201105,-0.9834298217922788,0.9973445944907254
P13,affected,8.222355300235664,7.96747037618112,2.661810663138515,-0.7808011956457832,0.8981403206693274
P13,affected,9.520280087999923,9.28584710470743,2.828514877388133,-0.9800588114480476,0.994400773553168
P13,affected,9.90295214156002,8.32779944281416,1.0778890590400694,-0.9126506452131921,0.9550046370624367
P13,affected,9.06394413588091,8.536780730382747,2.0839514113779942,-0.7377368216497923,0.8164177669721941
P13,affected,8.658910749099272,7.830061714650586,1.1415385637699287,-0.9317670385274511,0.9720365882612637
P13,affected,8.104478254166978,7.975867180018699,1.5454330892155814,-0.9176520437225051,0.9695792502709809
P13,affected,9.054560317505873,8.240200201516148,1.8784989349609043,-0.9026432359049095,0.9543339817717876
P13,affected,9.616777470174098,8.407157260520615,1.1932596135154954,-0.9859036591556508,0.9879921162630783
P13,affected,7.861833871631134,7.228984116166573,1.4412555213488043,-0.9096285870439753,0.9615473234834675
P13,affected,8.299792362163414,7.673953571412404,1.4517741962898254,-0.9919331556790392,0.9964442803056169
P13,affected,8.36452270645233,7.494080308085181,1.1126760631594022,-0.997661140897651,0.9873165778790152
P13,affected,8.179719492104649,7.44821999708894,1.469279049768419,-0.879015062763972,0.9361747789476609
P13,affected,7.806408549133872,10.956410184210805,2.4322093012117127,0.7016147703740447,-0.856487613639732
P13,affected,8.20655203277353,7.42666186994848,1.6547548335650764,-0.8741520162785225,0.9348565394843397
P13,affected,9.265429729502824,9.028953593917922,2.5046610718536093,-0.915629751802145,0.9643808569648299
P14,unaffected,9.138607320672385,7.503331164914621,0.4388298405631596,0.35191170671136285,-0.2708910603590637
P14,unaffected,8.99380148890214,7.494941416345038,1.067662217054963,-0.737005509289032,0.8366609028422969
P14,unaffected,9.993788597912642,8.275405229317174,0.6405073158217803,0.8464448157632483,-0.7931063471471975
P14,unaffected,8.430650231823826,6.8350353540835735,0.4454033702558251,0.8636148906302483,-0.8294493399807494
P14,unaffected,9.448998610878593,7.404811245207599,0.39336173882650305,0.03240771149021793,0.0483238409674026
P14,unaffected,9.921549960078147,7.818857507249,0.547219426999807,-0.37388948498370306,0.4545793094544711
P14,unaffected,10.093466916863234,7.864092167671189,0.36799137443038366,0.4430140577667978,-0.39297429837289904
P14,unaffected,10.25978422193088,7.686950802323129,0.4759350299605617,0.13061452509435104,-0.07314346810797881
P14,unaffected,9.437759813409304,6.851074418793613,1.1777339675437288,-0.9536539747816021,0.9759410371631588
P14,unaffected,10.973917448725256,8.181272740833204,0.3163551474690938,-0.26609942085685623,0.3009946628198336
P14,unaffected,8.701312621055816,6.743914868709129,0.34098057296974305,0.6737703691052233,-0.627652767997452
P14,unaffected,9.465221518723634,7.296968796164167,0.4242416172907492,0.30507205387001396,-0.2571830875447546
P14,unaffected,10.193140943296733,7.749569105702347,0.26626509242248075,-0.2850067638233223,0.3587864537239868
P14,unaffected,9.895212516487467,7.715164655721134,0.3148295558584612,0.5344644637564,-0.4613793010702567
P14,unaffected,9.154085270806535,7.805630336790955,0.5501051590842273,-0.8659472963174939,0.9152485736568945
P14,unaffected,9.563515298787921,7.567409919221314,0.23294491826597893,-0.2612392940894563,0.29124822092039393
P14,unaffected,8.43747102623012,6.357148229973195,0.35182447687310786,0.7239708026493735,-0.7419658948587929
P14,unaffected,9.656172173448923,7.840042132246119,0.3253260940806954,-0.1590444548979552,0.212820758997293
P14,unaffected,8.781890862547169,7.494213620824055,0.40069411945774586,0.6193251771526948,-0.5084589355378994
P14,unaffected,9.12024236105081,7.0394622898500305,1.3950416650485729,-0.8249928599787728,0.8861214985205795
P14,unaffected,9.385050908069195,7.3492751771574385,0.35610396783323833,0.7052080824216774,-0.6513692934027923
P14,unaffected,9.892002281905066,7.245000791509495,0.3563796589508754,0.7836663261949198,-0.7298543355693975
P14,unaffected,10.930076860507393,8.35202611502423,0.3931910728266504,-0.24302707898903173,0.306974480561066
P14,unaffected,9.74722407888271,7.9355221099110524,0.3502141359807025,-0.28298859116418257,0.36539744503999455
P14,unaffected,9.587640597292268,7.555992079812674,0.3032222337119445,0.7698888055047973,-0.7296537405534292
P14,unaffected,8.687857995402213,7.3319360031012515,0.5400602586519607,0.4836011351253148,-0.4084680919324657
P14,unaffected,9.224796303467073,7.414382113455299,0.4114791127451602,0.008588930878379442,0.09549730710985761
P14,unaffected,9.317234246936646,6.913797128248409,0.5541728631031495,-0.4463635092470379,0.5234891653577521
P14,unaffected,6.970648892165873,6.0941823254790615,0.38160858087925836,0.3300795869598181,-0.23567502201101842
P14,unaffected,8.496861293026578,7.389730449864487,0.3834863178153636,-0.19292465780029566,0.3154543154313654
P14,unaffected,9.944476798767024,8.074975772910786,0.5031172551385431,0.3961132117981748,-0.3093085577774121
P14,unaffected,9.643678184788314,8.057820518717438,0.7038542560970036,-0.7984848907570024,0.8472848404599161
P14,unaffected,8.56461676264539,7.236884451851466,0.3227735813452912,0.6719171497310921,-0.7242132331482541
P14,unaffected,10.402282058004046,8.093587282627642,0.6157348383081768,-0.769625988602028,0.8059303519291237
P14,unaffected,9.027847961592569,7.983428138309938,0.18380830929364625,0.11849861541047711,-0.015333751766099298
P14,unaffected,9.180296350946618,7.038365049659365,1.0774139301726537,-0.7968534175676772,0.8292088513010787
P14,unaffected,9.894220952595697,7.755065925937184,0.17957647299303098,0.45941407688175767,-0.41307775386111273
P14,unaffected,9.839894957935021,7.672017513164978,0.4309449642454719,-0.6201712226946041,0.6758760725331523
P14,unaffected,10.263514002135077,7.996522640309898,0.3149459581897083,-0.7599152292843752,0.8011323787201445
P14,unaffected,10.23098137123588,6.97514593533333,0.8388782320651272,0.843051059568234,-0.7842783570085613
P14,unaffected,9.144324500241222,8.003192936266046,0.1873261442447296,-0.30525798702742674,0.37867143378518503
P14,unaffected,9.435728329702572,7.3440262799945115,0.24632900565238605,-0.8211085151229707,0.8185484721927492
P14,unaffected,8.004180454398037,6.78580922000854,0.4980659835101671,-0.8289333287897206,0.8833903677121077
P14,unaffected,9.30433067953809,6.841597403931416,0.35279228661068895,0.0741263379390323,-0.011652232425384273
P14,unaffected,8.783854525454842,6.6892759113061455,0.3109655049771633,0.33146336326893805,-0.2649217025130725
P14,unaffected,7.557813400043912,6.62725879328433,0.5574431539205109,-0.42526293844576896,0.5148224460370245
P14,affected,8.233209607001685,7.597084570268013,0.6896540393000741,-0.3360531262836343,0.375606730589903
P14,affected,7.6807902687751675,6.4308939732602814,1.728052016165585,-0.7773983317604901,0.7953949935643247
P14,affected,8.436596544192072,7.625037817506678,1.7127347235086579,-0.8678934177260678,0.9048511270143237
P14,affected,9.205875405361544,7.3511497050845875,1.3642191256680407,-0.6739826750364846,0.7183662383344934
P14,affected,8.472038347429786,7.264697680742258,1.4516660465309776,-0.7965774998191111,0.8339222412553776
P14,affected,9.181110317024526,7.524289781184079,1.3211338194596305,-0.7458180995167543,0.7833789210972149
P14,affected,8.304995218198435,6.486707039042811,0.9788133776143864,-0.5451771923118264,0.5956281290365891
P14,affected,10.469808902455592,8.82888738009374,1.524686876010233,-0.8631427097372036,0.8725830852129339
P14,affected,9.95266901344469,9.243931674309225,2.3547517065463976,-0.9129540606054254,0.9496994709406777
P14,affected,9.85090421490526,8.111881659390784,2.1629745631492003,-0.7363721375400469,0.8087346696070808
P14,affected,10.325485425940988,8.644648662962307,1.4321625808658567,-0.6603305772046355,0.6916085420511303
P14,affected,9.427248917432129,7.516930673056334,1.512555587973945,-0.7859076201544912,0.8119310713596096
P14,affected,10.476687189273981,8.879175629637473,1.551271266850204,-0.8432088306969614,0.8699550045172655
P14,affected,10.613354354641368,8.693099269378227,1.0606160703756742,-0.4082030675285488,0.42313537025094067
P14,affected,9.728658426825799,8.462229013596247,2.040549417697146,-0.613060529965722,0.6687184842450503
P14,affected,9.370407924247885,7.9100003667076075,0.9199894067689217,-0.6115571891202142,0.6438492561933826
P14,affected,10.193162949684654,7.854989346769821,1.6741872966203,-0.7442637001517938,0.7805963261683065
P14,affected,10.665781130716011,8.84249480788886,1.6060106473701767,-0.8196553941291516,0.8419590693061336
P14,affected,7.281702023341748,6.1785091838406965,1.238356507156394,-0.31546926695995275,0.3585022532961739
P14,affected,9.378134598092155,8.352682366273072,0.442863841986589,-0.510542047860417,0.5131111675868484
P14,affected,9.981023317747159,7.397357304938188,2.1249615723918303,-0.8591798647191728,0.8634164178685183
P14,affected,9.678890931959923,8.296153780193197,1.2792672198401287,-0.7759881074418304,0.8082670766290818
P14,affected,11.267808698892745,9.263931673257872,2.706950461301169,-0.8943671809364037,0.8990969341046768
P14,affected,9.768608579768495,8.29100453786538,2.0101137819546886,-0.8475292390849121,0.8768725745761086
P14,affected,9.243210056427873,7.403887650313252,1.524902142603672,-0.6045057255124936,0.6614472294587027
P14,affected,9.676200188918152,7.9103354498300025,1.4247663186496544,-0.6337460720673425,0.6618715586943703
P14,affected,8.082813407161295,7.573504298983324,2.8804982686657046,-0.8104844547775496,0.8649476780830608
P14,affected,9.050008756719526,7.134213265440691,0.970001127901867,0.09578924363658257,-0.06796352532053357
P14,affected,10.363610111300735,8.490347619416394,0.5029334308246031,-0.5932419662435591,0.5869208739616519
P14,affected,8.721290712821446,6.626368769263775,0.7875995798777246,-0.6423598703460724,0.6480851850848282
P14,affected,9.638421188445811,7.722858034749367,0.9173308489362899,-0.7940422715475469,0.776950462532473
P14,affected,11.173223059426025,8.880479905817781,1.9997246691775714,-0.9360876253243704,0.9398505236679633
P14,affected,9.684948981498009,7.741159708150638,1.0686977438278056,-0.5434521134702475,0.5293141713714268
P14,affected,9.296731407389307,7.6057188814111765,0.5978089595956578,-0.4780188274124173,0.4395287728246759
P14,affected,8.353522181877876,6.233536675251256,0.6951851112895218,0.1470610348720011,-0.18910204869906477
P14,affected,10.329089111186025,8.480717283609179,1.0107713861268324,-0.5484594134529044,0.5865467170513857
P14,affected,8.890089418225264,7.0088555363371094,1.0561379904380577,-0.7548985555268471,0.7578183185895618
P14,affected,9.033869162083795,6.742434421906722,0.7338080592590829,-0.47962851162253867,0.4819496042537617
P15,unaffected,9.028945750617558,11.174402161946624,0.6152232374788994,0.7111797908088182,-0.7514138275456764
P15,unaffected,8.524957366098485,10.605554478214634,0.7028904811726232,0.8713640405734194,-0.8945658264898568
P15,unaffected,6.955798593347886,9.533691517314267,0.4855342878227815,0.18966100185631718,-0.26211221612312385
P15,unaffected,7.051525709746277,9.683827749910039,0.7149586997270342,0.5535187547969544,-0.6230919282652039
P15,unaffected,7.587993401088228,9.871984573610321,0.4676556670547928,0.22870748081238754,-0.31455762604254034
P15,unaffected,7.191176408984216,9.133919375168187,0.21841277319911334,-0.4195324726409125,0.35592969343479297
P15,unaffected,7.9757468343914875,10.02643745755731,0.34988406894461227,0.04854456089911372,-0.12537450970824848
P15,unaffected,7.982541799255626,10.091590175478494,0.462003612621392,0.30353257177595544,-0.37304455559138155
P15,unaffected,8.01322088286155,10.094516646432025,0.40813694333193956,0.15077297917100205,-0.23504419222296197
P15,unaffected,9.060061830965626,10.994366530485966,0.3179905876789038,-0.052252340110235496,-0.018332133517488927
P15,unaffected,7.361202622628384,9.303473130730094,0.23340857957012212,-0.6804899665645466,0.6262969202159953
P15,unaffected,7.365313679249242,9.374468953416832,0.24923719325634228,-0.7637610044940019,0.7152443092488341
P15,unaffected,8.14689081276769,9.908158840409563,0.32478063228883,0.11526255247299769,-0.19507730803570564
P15,affected,5.892589613989827,5.258151301529859,1.4019326893288233,-0.8444694232848595,0.9526483996822814
P15,affected,7.520986198657048,8.03280778724497,2.164676347404954,-0.9668442530558,0.9895346843551143
P15,affected,9.039429334241133,9.672694653547717,2.2624805359379954,-0.8950780499389759,0.9409228884708771
P15,affected,8.299353660348766,8.868459683337102,1.7272273941648542,-0.955291799518948,0.9755275278190522
P15,affected,8.384414282373092,9.355409170689565,2.234010270366963,-0.9203037166790439,0.9603498240391695
P15,affected,8.295058479057857,9.055354248524704,2.1657983372505356,-0.8910556066099555,0.9382710076362386
P15,affected,7.054290108573911,8.384521921712276,2.8893716264368114,-0.9101177387274437,0.963647674841889
P15,affected,7.696881511508282,9.285363519251764,2.8392703124394894,-0.906683681890239,0.9599645157167522
P15,affected,8.158874454544986,8.909712781372566,2.6762568091886805,-0.9042578949273666,0.9514019468432269
P15,affected,8.771139540177861,9.695316769319795,2.538226989238361,-0.938483550027822,0.9713748548448778
P15,affected,8.289198402586468,9.192648908569097,2.469769480482309,-0.9196679104977532,0.9599139675078677
P15,affected,8.550436327187786,9.478251340773076,2.391712781375875,-0.9348814148540369,0.9672625234818353
P15,affected,8.32475348094741,9.251209115617542,2.3799102480918135,-0.906990444253804,0.9524954699450409
P15,affected,8.910660870838306,9.720613921296081,2.2970396711300465,-0.9181004157778041,0.9566212175234168
P15,affected,8.18418055958815,8.679085177018752,2.125751128468869,-0.9149980205322301,0.9568084614696851
P15,affected,8.127740360106037,8.541409048005153,2.0879342610034906,-0.8979649276892792,0.9441451914426389
P15,affected,7.415523674510521,8.398619879107173,2.3795069964037516,-0.8812396508050004,0.9354984205255247
P15,affected,8.282872614817057,9.084301275390706,2.260812168796769,-0.912189915250634,0.9486878537175296
P15,affected,8.701125164197702,9.0502074716255,2.1045147894329435,-0.8939158092472252,0.9403442343538896
P15,affected,8.353907288570824,8.961220560639008,2.0836657592048535,-0.9248287033481095,0.9600224443596154
P15,affected,8.320110920767293,8.685449853248056,2.061429482674393,-0.880692226192155,0.9291180031435595
P15,affected,8.209454176624694,9.078770675839865,2.1828447119993064,-0.9032866795196991,0.9455816999957967
P15,affected,8.860284473449923,9.812581563407917,2.5324594491202586,-0.829754647337186,0.901991619927732
P15,affected,7.807434148299167,9.617581357574675,3.218673100021008,-0.8880348636488992,0.9466373898300788
P15,affected,7.345119824637502,8.994855514104517,2.970884000193794,-0.9075003758283825,0.9571447614169996
P15,affected,6.88054704005183,7.518493761387385,2.502377741435348,-0.8952514630104395,0.9459083743244566
P15,affected,7.861006061721495,9.116217093783648,2.9776222459493877,-0.9211911332755846,0.9597546015548641
P15,affected,7.868610063577842,8.732264344063497,2.311256216025768,-0.9200676501517462,0.9605025493934379
P15,affected,7.858098362498198,8.671725515313174,2.5950850187607335,-0.8647751750443227,0.9280616863977684
P15,affected,6.931682477474949,7.736519564947642,2.8474055724030753,-0.929269179026571,0.9725008340510988
P15,affected,7.606138851497176,8.789092619403888,2.6614468111756566,-0.8959643701395994,0.9505971158162931
P15,affected,8.294221941538133,9.33474223079064,2.535680772541848,-0.9026025259250703,0.9497227038599578
P15,affected,7.69933161867689,8.921870464052306,2.55547636593801,-0.9146281146092233,0.9594408125945698
P15,affected,7.946532546359684,8.949332211075017,2.285794593942061,-0.9025002238554266,0.9498941860022578
P15,affected,7.8612981561386475,9.070336602452569,2.4268658563685057,-0.926883610215736,0.9660960486956555
P15,affected,8.121883711046138,9.085591566025588,2.3503026232746502,-0.8876407533387126,0.9423440555540619
P15,affected,7.892142078760756,9.051789853909915,2.5573127704205865,-0.9171196440756398,0.9620685813715034
P15,affected,7.532851628824414,9.002404281547783,3.0163903651656,-0.8905012779212087,0.9513206794510373
P15,affected,7.626578423684813,8.458665720713531,2.132412648592769,-0.9086787905530089,0.9521627045939255
P15,affected,7.671842412056782,8.762180127417071,2.4696752752590703,-0.9409040347413105,0.9714470993434291
P15,affected,7.779895982959454,8.766475353221264,2.6745846776802065,-0.902218595517484,0.9561640108605444
P15,affected,8.596360420471488,9.129222555708823,2.3185018199430636,-0.9001532084010867,0.9450487165016542
P15,affected,7.319879993038069,8.400566601813015,2.7046026973758353,-0.9223069276930221,0.9660272321781742
P17,unaffected,3.0237056320097175,4.976290109395216,2.7305734674241218,-0.8970917542494592,0.9801125553421991
P17,unaffected,3.695230871134833,5.987142516815463,1.5739252096434004,-0.9533048702590871,0.8580764372479047
P17,unaffected,4.062306710422788,6.05902452655598,1.4089265414796064,-0.9741697677818385,0.9146109198037877
P17,unaffected,4.7806808187412235,6.795199148530157,1.9233391585149193,-0.973586525410342,0.9702432413975601
P17,unaffected,5.020409602642906,7.247050918429897,1.4452138813063524,-0.9296037051912709,0.8655758172905023
P17,unaffected,4.251338029684879,6.114147587423057,1.7577968761099747,-0.9876359854384437,0.9874751597765489
P17,unaffected,4.532662257716102,6.481915415455348,1.6745044370987485,-0.9925589913856405,0.976577205082105
P17,unaffected,4.651758131674521,5.487578653079897,1.2818330553869253,-0.9968968024513297,0.9947191404352598
P17,unaffected,4.997925462119848,6.288436102446393,1.3969070588858767,-0.9982107520793891,0.9955572083639471
P17,unaffected,5.30714280566765,6.266349005957143,1.327014343792758,-0.9964616694072563,0.9985274827382209
P17,unaffected,5.133456596448771,6.76029024860474,2.0555031270759447,-0.9835335659209106,0.9743119729458245
P17,unaffected,4.869965494009805,5.881475701515664,2.1218525440114973,-0.9938357420438942,0.9919000732895681
P17,unaffected,4.061718435724163,5.267612220943066,2.3892231245761897,-0.9922727491146992,0.9949457374704648
P17,unaffected,4.831244069276144,5.90634765495486,3.2512709686710597,-0.9861057888466066,0.9987150953200595
P17,unaffected,4.713388414427555,6.158464834180029,3.065046221002904,-0.9392386757846821,0.9914737186653417
P17,unaffected,8.081417099768354,8.382079085190234,2.5269582817484064,-0.8081575870465888,0.86236710841616
P17,unaffected,5.01536713911466,6.104379773368658,2.2456534297032924,-0.9858176323670766,0.9978641052079423
P17,unaffected,3.570662681654821,4.6730533545870045,2.193250360134345,-0.988319900688747,0.9697525205899313
P17,unaffected,5.266901937625226,5.7512480648467745,2.052389959956398,-0.9989636650033789,0.9956994396644621
P17,affected,4.205299187843028,6.1026484061171375,2.214085780289554,-0.9834490821573,0.9690595604158221
P17,affected,6.376948862170115,7.04364267726676,1.9414830421069555,-0.960690259421421,0.9829733559182329
P17,affected,5.319625601137095,7.043695999789671,2.5335740859921634,-0.9606831238077326,0.9869227117506617
P17,affected,4.7837235645956415,6.055162134326151,2.2611320797044363,-0.9457150021013384,0.9848686595224646
P17,affected,4.940008330113098,6.084405528825379,2.731171944755264,-0.9182652501662766,0.9748015103249595
P17,affected,5.746251112638238,6.66441802040662,2.734698098090071,-0.9426128745015226,0.9814527212750999
P17,affected,5.218677362064862,6.228471557681854,2.8041553861703954,-0.9381483263269992,0.9779865929389577
P17,affected,5.595609332975396,6.569878551079963,2.4799646397045247,-0.9539079551693578,0.9809168408485367
P17,affected,4.748624420241508,6.311849033024969,3.0148304331790277,-0.943304386764742,0.9858735517322321
P17,affected,5.065423006765981,6.5020871114727345,2.576683545830777,-0.9798468794865924,0.9958438807805264
P17,affected,5.75209568268119,6.277132029328277,1.969045239860368,-0.9341354749630689,0.9667221616885329
