mmc,omc_native,omc_ourmethod
0.955806994976184,0.9907734327579535,0.9908456134752852
0.9539446438768825,0.981460607287495,0.9738471637708328
0.9451964883757328,0.985522903561342,0.9799083325230155
0.9489784145385775,0.9874680629140096,0.9899697115233994
0.9672841446075039,0.9894353770406268,0.9916714423290895
0.9383312865040583,0.9848408254875538,0.9818509574460319
0.957963552556343,0.9889702922694699,0.9883460896927834
0.9465981320872348,0.9834598393998316,0.9822620788317666
0.9559389952374063,0.9856233310561492,0.9771871865655424
0.9774893819400554,0.9894259933695445,0.9876881194543649
0.9813112104726199,0.9859446529246526,0.9762568638272722
0.977294069971423,0.987163871173774,0.9827799389348026
0.9887532512548663,0.9931523039954644,0.9958824705538418
0.9635259694190078,0.9924667451078917,0.9930749689707177
0.9736339695890474,0.9834350010529166,0.9760801775709977
0.9788644799492489,0.9886660504696214,0.9888850447630289
0.9696647571140066,0.986066352330572,0.9880699902661406
0.9776090556729405,0.9870970781681581,0.9869556845441637
0.9828474645955646,0.9804179218007603,0.9835870775275751
0.972540416494468,0.9895145991674469,0.995423609063683
0.9591564675644678,0.9804957075086996,0.9850243065418088
0.9701746292920121,0.9889380201215688,0.9912057831440804
0.9635908176284155,0.9819377027676508,0.981547462191663
0.9844493469990068,0.9890192879172579,0.991855851509075
0.9758267777260862,0.9888014447128708,0.9899413059115633
0.949347137817599,0.9858605701858794,0.9862787110526827
0.9693166448814724,0.9822613176605408,0.9813752814257813
0.9792159866207627,0.9888196890439103,0.9916995555618537
0.8639959429913051,0.9656692023436798,0.9778691953240738
0.8951531217427615,0.9697682875364798,0.9856099990340754
0.9402563317792642,0.9712078038560467,0.9853395277493825
0.8155068264022552,0.9782906972749068,0.9814942340919621
0.8067886295909026,0.9654380409085821,0.9593843016270102
0.7218687319976245,0.9568590875976157,0.966012918722269
0.9809106924933432,0.973823368196151,0.9557747852207508
0.7811567916300968,0.9917085953186212,0.9786969040965913
0.9297018822767069,0.9728454327846106,0.984249307540663
0.84745577996505,0.9802136307147384,0.978124528116829
0.7117857507616117,0.9846134448124328,0.9973414889990935
0.987729848853059,0.9500397189265358,0.9241860262874942
0.9350866230473227,0.9668027278462705,0.9529549349931679
0.98246888464202,0.9749996996472001,0.9706991408351321
0.9933278668660631,0.9888734780127357,0.9733266280264093
0.9827776153539199,0.9596386756110428,0.9546868737878726
0.9889558155050711,0.9718816915202648,0.9513136329894705
0.9920791890039444,0.9819853740696379,0.9813859341439556
0.985244770339437,0.9611057809052117,0.9546980679552616
0.9744065209175273,0.9347983350347756,0.9113291819896742
0.9953591814767558,0.9751794822123181,0.9806949890667762
0.9966345476160866,0.9858475956833457,0.9824337009139291
0.9988716566504473,0.9877834869912048,0.9960326685561123
0.9893413490573449,0.9752640251364142,0.9738675091231314
0.9854910512844518,0.982519283983103,0.9870754855846167
0.9953074541361165,0.977050745963655,0.9843683867326176
0.9917163799703675,0.9778798231369289,0.9857575963254044
0.9958827067023962,0.9880945792663826,0.9941562253201229
0.8856377420873363,0.9816912705244084,0.9755859614881545
0.9675698513506897,0.9908641913824073,0.9972961716469296
