src,part,trial,drink_outside_hold,short_hold,short_drink,hold_touches_start,hold_touches_end,no_rest_pre,no_rest_post,cup_nan_frac,hand_nan_frac,no_track
mmc_c3kf,P19,trial_93_R_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P19,trial_93_R_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P19,trial_93_R_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_10_R_unaffected,False,False,False,False,False,False,False,0.0054446460980036296,0.0054446460980036296,
mmc,P251,trial_10_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_10_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_10_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_10_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_11_R_unaffected,False,False,False,False,False,False,False,0.0053285968028419185,0.0053285968028419185,
mmc,P251,trial_11_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_11_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_11_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_11_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_12_R_unaffected,False,False,False,False,False,False,False,0.10047095761381476,0.10047095761381476,
mmc,P251,trial_12_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_12_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_12_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_12_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_13_R_unaffected,False,False,False,False,False,False,False,0.06782608695652174,0.06782608695652174,
mmc,P251,trial_13_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_13_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_13_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_13_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_14_R_unaffected,False,False,False,False,False,False,False,0.05901639344262295,0.05901639344262295,
mmc,P251,trial_14_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_14_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_14_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_14_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_15_R_unaffected,True,False,False,False,False,False,False,0.08561020036429873,0.08561020036429873,
mmc,P251,trial_15_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_15_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_15_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_15_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_16_R_unaffected,False,False,False,False,False,False,False,0.033928571428571426,0.033928571428571426,
mmc,P251,trial_16_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_16_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_16_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_16_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_17_R_unaffected,False,False,False,False,False,False,False,0.021052631578947368,0.021052631578947368,
mmc,P251,trial_17_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_17_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_17_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_17_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_18_R_unaffected,False,False,False,False,False,False,False,0.03195488721804511,0.03195488721804511,
mmc,P251,trial_18_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_18_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_18_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_18_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_19_R_unaffected,True,False,False,False,False,False,False,0.15270935960591134,0.15270935960591134,
mmc,P251,trial_19_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_19_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_19_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_19_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_20_R_unaffected,True,False,False,False,False,False,False,0.007067137809187279,0.007067137809187279,
mmc,P251,trial_20_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_20_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_20_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_20_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_21_R_unaffected,False,False,False,False,False,False,False,0.10047846889952153,0.10047846889952153,
mmc,P251,trial_21_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_21_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_21_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_21_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_23_L_affected,False,False,False,False,False,False,False,0.08152173913043478,0.08152173913043478,
mmc,P251,trial_23_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_23_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_23_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_23_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_24_L_affected,False,False,False,False,False,False,False,0.018975332068311195,0.018975332068311195,
mmc,P251,trial_24_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_24_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_24_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_24_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_25_L_affected,False,False,False,False,False,False,False,0.014,0.014,
mmc,P251,trial_25_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_25_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_25_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_25_L_affected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_26_L_affected,False,False,False,False,False,False,False,0.010395010395010396,0.010395010395010396,
mmc,P251,trial_26_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_26_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_26_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_26_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_27_L_affected,False,False,False,False,False,False,False,0.1986644407345576,0.1986644407345576,
mmc,P251,trial_27_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_27_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_27_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_27_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_28_L_affected,False,False,False,False,False,False,False,0.08384458077709611,0.08384458077709611,
mmc,P251,trial_28_L_affected,False,False,False,False,False,False,False,0.0,0.002044989775051125,
mmc_c3kf,P251,trial_28_L_affected,False,False,False,False,False,False,False,0.0,0.002044989775051125,
mmc_c3kf_wr,P251,trial_28_L_affected,False,False,False,False,False,False,False,0.0,0.002044989775051125,
mmc_c3kf_wr2,P251,trial_28_L_affected,False,False,False,False,False,False,False,0.0,0.002044989775051125,
omc,P251,trial_29_L_affected,False,False,False,False,False,False,False,0.0814663951120163,0.0814663951120163,
mmc,P251,trial_29_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_29_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_29_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_29_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_2_R_unaffected,False,False,False,False,False,False,False,0.0027548209366391185,0.0027548209366391185,
mmc,P251,trial_2_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_2_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_2_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_2_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_30_L_affected,False,False,False,False,False,False,False,0.030303030303030304,0.030303030303030304,
mmc,P251,trial_30_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_30_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_30_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_30_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_31_L_affected,False,False,False,False,False,False,False,0.14629629629629629,0.14629629629629629,
mmc,P251,trial_31_L_affected,False,False,False,False,False,False,False,0.0,0.001851851851851852,
mmc_c3kf,P251,trial_31_L_affected,False,False,False,False,False,False,False,0.0,0.001851851851851852,
mmc_c3kf_wr,P251,trial_31_L_affected,False,False,False,False,False,False,False,0.0,0.001851851851851852,
mmc_c3kf_wr2,P251,trial_31_L_affected,False,False,False,False,False,False,False,0.0,0.001851851851851852,
omc,P251,trial_32_L_affected,False,False,False,False,False,False,False,0.0037243947858473,0.0037243947858473,
mmc,P251,trial_32_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_32_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_32_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_32_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_33_L_affected,True,False,False,False,False,False,False,0.015810276679841896,0.015810276679841896,
mmc,P251,trial_33_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_33_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_33_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_33_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_34_L_affected,False,False,False,False,False,False,False,0.04905660377358491,0.04905660377358491,
mmc,P251,trial_34_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_34_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_34_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_34_L_affected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_35_L_affected,False,False,False,False,False,False,False,0.029411764705882353,0.029411764705882353,
mmc,P251,trial_35_L_affected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_35_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_35_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_35_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_36_L_affected,False,False,False,False,False,False,False,0.01107011070110701,0.01107011070110701,
mmc,P251,trial_36_L_affected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_36_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_36_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_36_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_37_L_affected,False,False,False,False,False,False,False,0.003838771593090211,0.003838771593090211,
mmc,P251,trial_37_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_37_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_37_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_37_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_38_L_affected,False,False,False,False,False,False,False,0.0831858407079646,0.0831858407079646,
mmc,P251,trial_38_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_38_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_38_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_38_L_affected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_39_L_affected,False,False,False,False,False,False,False,0.0036363636363636364,0.0036363636363636364,
mmc,P251,trial_39_L_affected,False,False,False,False,False,False,False,0.0,0.0018181818181818182,
mmc_c3kf,P251,trial_39_L_affected,False,False,False,False,False,False,False,0.0,0.0018181818181818182,
mmc_c3kf_wr,P251,trial_39_L_affected,False,False,False,False,False,False,False,0.0,0.0018181818181818182,
mmc_c3kf_wr2,P251,trial_39_L_affected,False,False,False,False,False,False,False,0.0,0.0018181818181818182,
omc,P251,trial_3_R_unaffected,True,False,False,False,False,False,False,0.0015151515151515152,0.0015151515151515152,
mmc,P251,trial_3_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_3_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_3_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_3_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_40_L_affected,False,False,False,False,False,False,False,0.021897810218978103,0.021897810218978103,
mmc,P251,trial_40_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_40_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_40_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_40_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_41_L_affected,False,False,False,False,False,False,False,0.017857142857142856,0.017857142857142856,
mmc,P251,trial_41_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_41_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_41_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_41_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_4_R_unaffected,True,False,True,False,False,False,False,0.001488095238095238,0.001488095238095238,
mmc,P251,trial_4_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_4_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_4_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_4_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_5_R_unaffected,True,False,False,False,False,False,False,0.0015360983102918587,0.0015360983102918587,
mmc,P251,trial_5_R_unaffected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_5_R_unaffected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_5_R_unaffected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_5_R_unaffected,True,False,True,False,False,False,False,0.0,0.0,
omc,P251,trial_6_R_unaffected,True,False,False,False,False,False,False,0.0031847133757961785,0.0031847133757961785,
mmc,P251,trial_6_R_unaffected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_6_R_unaffected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_6_R_unaffected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_6_R_unaffected,True,False,True,False,False,False,False,0.0,0.0,
omc,P251,trial_7_R_unaffected,True,False,False,False,False,False,False,0.0034071550255536627,0.0034071550255536627,
mmc,P251,trial_7_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P251,trial_7_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P251,trial_7_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P251,trial_7_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P251,trial_8_R_unaffected,True,False,False,False,False,False,False,0.003629764065335753,0.003629764065335753,
