part,trial,arm,measure,omc,mmc60,mmc30,mmc30raw
P07,trial_16_L_unaffected,unaffected,max_elbow_angle,152.9093010973845,154.3363887498398,155.0777679306068,155.1494544874986
P07,trial_16_L_unaffected,unaffected,max_shoulder_abduction,29.22282407122304,24.318422875492423,23.598364231871436,23.560694627290683
P07,trial_17_L_unaffected,unaffected,peak_velocity,556.0587768554688,514.9961547851562,497.98529052734375,497.98529052734375
P07,trial_17_L_unaffected,unaffected,peak_elbow_angular_velocity,137.85561404189949,140.61945746551146,125.82919713279537,122.13542668641601
P07,trial_17_L_unaffected,unaffected,time_to_peak_velocity,1.2166666666666666,1.0833333333333333,1.2,1.2
P07,trial_17_L_unaffected,unaffected,time_to_first_peak_velocity,1.2166666666666666,1.15,1.2,1.2
P07,trial_17_L_unaffected,unaffected,number_of_movement_units,2.0,0.0,0.0,0.0
P07,trial_17_L_unaffected,unaffected,total_movement_time,5.766666666666667,5.716666666666667,5.7,5.7
P07,trial_17_L_unaffected,unaffected,interjoint_coordination,0.9717912121533917,0.9778701771834355,0.9689273110567282,0.9686484562627692
P07,trial_17_L_unaffected,unaffected,max_trunk_displacement,40.91807971491208,49.943990665065726,49.66516309796643,49.66516309796643
P07,trial_17_L_unaffected,unaffected,max_shoulder_flexion,66.42201458186753,62.56033513988413,62.90406475298176,62.851206022714145
P07,trial_17_L_unaffected,unaffected,max_shoulder_flexion_drink,66.42201458186753,62.56033513988413,62.90406475298176,62.851206022714145
P07,trial_17_L_unaffected,unaffected,max_elbow_angle,153.21858258336124,154.5241989767529,155.28023152368522,155.33542252868466
P07,trial_17_L_unaffected,unaffected,max_shoulder_abduction,36.63956409770523,25.851546766410724,25.747958988899253,25.671071372189378
P07,trial_18_L_unaffected,unaffected,peak_velocity,511.26153564453125,503.88916015625,475.9071350097656,475.9071350097656
P07,trial_18_L_unaffected,unaffected,peak_elbow_angular_velocity,118.188640502959,132.44489717788866,119.99237598681859,117.41567814129297
P07,trial_18_L_unaffected,unaffected,time_to_peak_velocity,0.95,0.8833333333333333,0.9666666666666667,0.9666666666666667
P07,trial_18_L_unaffected,unaffected,time_to_first_peak_velocity,0.95,0.9333333333333333,0.9666666666666667,0.9666666666666667
P07,trial_18_L_unaffected,unaffected,number_of_movement_units,1.0,2.0,1.0,1.0
P07,trial_18_L_unaffected,unaffected,total_movement_time,5.916666666666667,5.9,5.9,5.9
P07,trial_18_L_unaffected,unaffected,interjoint_coordination,0.9858797423235043,0.9843055456970481,0.9824254697592184,0.9822775018877993
P07,trial_18_L_unaffected,unaffected,max_trunk_displacement,34.379186984818496,42.74085102934901,43.45301550049771,43.45301550049771
P07,trial_18_L_unaffected,unaffected,max_shoulder_flexion,54.10703902629092,52.64488622105145,53.068550322022276,53.110565334522455
P07,trial_18_L_unaffected,unaffected,max_shoulder_flexion_drink,54.10703902629092,52.64488622105145,53.068550322022276,53.110565334522455
P07,trial_18_L_unaffected,unaffected,max_elbow_angle,154.88883038932397,156.73904779876042,157.72284020438778,157.77438856331025
