part,cond,fstd,r_raw,pert_std,r_shrink
P13,unaffected,10.278683554872174,0.994805946359275,0.0004835926448346538,0.9167148062192734
P13,unaffected,10.901720227265304,0.9915449660031368,0.000611074405700519,0.921743801171155
P13,unaffected,10.431051725036948,0.9942283191907699,0.00046979785764919617,0.9182730107736113
P13,unaffected,10.567799823543492,0.9876215566047057,0.000722324089652044,0.9139663331604849
P13,unaffected,10.857324584664488,0.9927324678927663,0.0005547449608684378,0.922315642645152
P13,unaffected,10.156730191992294,0.9915906180503369,0.0005822353379752117,0.9120223071735828
P13,unaffected,10.398125599642997,0.9878794974326184,0.0007446563298663532,0.9119672847349413
P13,unaffected,10.762565205537767,0.9920617972746935,0.0004976276869634532,0.9205376828248933
P13,unaffected,10.493004599014974,0.987543463576958,0.0006688032323496057,0.9129199837875258
P13,unaffected,11.06107312009779,0.9903873711037244,0.0006733950695478982,0.9225254224940179
P13,affected,10.140340028257553,0.9722274852806849,0.001087066203295799,0.893980847057876
P13,affected,8.619916236326496,0.9912565304762919,0.000695048796409336,0.8841617860506971
P13,affected,8.6364771471265,0.9874551419792058,0.0008088110090499435,0.8811358393764133
P13,affected,9.572688563815063,0.9605066534284421,0.0012202100279716155,0.8746076867301824
P13,affected,8.833244114179905,0.959612253886968,0.0015097037869026826,0.8603719087022523
P13,affected,8.798265503465037,0.9497635286258458,0.0017125646624853942,0.8508406770332066
P13,affected,11.031991484374398,0.9586220529184208,0.0010971252388258994,0.8926137954357484
P13,affected,8.109623729256406,0.9539235825673199,0.001439373889679573,0.8390944813162874
P13,affected,8.192917000831972,0.940574446154951,0.0019877782381733356,0.8293719034506731
P13,affected,8.587311586369163,0.9607413880502882,0.0011058841441300923,0.8562396740092453
P13,affected,6.401504595980031,0.997720395735705,0.0006319276275724834,0.8180562037215666
P13,affected,9.270653403767449,0.9544739874758869,0.0014109083162383966,0.8639977689029072
P13,affected,8.799961488373187,0.9333994526002302,0.001900289418258508,0.8362145735440165
P13,affected,8.511889032800148,0.9504823871241682,0.0014534099405800708,0.8454596164971822
P13,affected,8.274257546668986,0.9793208215664138,0.0009407610401862646,0.8655394170012619
P13,affected,8.116013378034614,0.9298140769048823,0.002031066052074623,0.8180421625931183
P13,affected,7.196754439049784,0.9665477165276818,0.0015645259513825524,0.823457390721205
P13,affected,6.431611857264565,0.9862568505479783,0.0011651817849117237,0.810019375425486
P13,affected,8.736157829915767,0.9787363569483656,0.0010726368709737435,0.875494674117922
P13,affected,8.973489771075588,0.9557814320491989,0.0011611358501680245,0.8596945822907808
P13,affected,7.733770979982735,0.958307152917005,0.0014197006563304929,0.8329676344186703
P13,affected,7.96747037618113,0.9472498764390153,0.0019414462751986767,0.8296287371698157
P13,affected,9.285847104707424,0.9646032590831529,0.0012873771829299966,0.8734375886133208
P13,affected,8.327799442814156,0.9524890071726279,0.0015017120826658968,0.8430805119580901
P13,affected,8.536780730382747,0.8444924097494467,0.0025962145609636444,0.7516645524019666
P13,affected,7.830061714650587,0.9574112548608849,0.0015107292618640258,0.8348580240247288
P13,affected,7.97586718001869,0.9642039070216444,0.001544472497980996,0.8446982949293581
P13,affected,8.240200201516148,0.9474384068784556,0.001634136573427234,0.836556144996573
P13,affected,8.407157260520608,0.9696023651022644,0.0013403283362286636,0.860084428670045
P13,affected,7.228984116166576,0.9706057680461918,0.0013004376080283065,0.8280052624217216
P13,affected,7.673953571412403,0.9676840262276637,0.0013032267181128983,0.8393998570887642
P13,affected,7.494080308085188,0.963739570900587,0.0014641196140843735,0.8306289029202594
P13,affected,7.4482199970889384,0.9003813741694806,0.002226099007595575,0.7746999618647856
P13,affected,10.956410184210801,0.8927900926886073,0.0015456230907755397,0.8305231308330767
P13,affected,7.426661869948475,0.9301756483395895,0.0020062178175667337,0.7996863515411976
P13,affected,9.028953593917926,0.944642078479459,0.0014431607813166682,0.8507226066996574
P14,unaffected,7.503331164914618,0.9404342889640466,0.00204188929286877,0.8108184945031925
P14,unaffected,7.494941416345037,0.9625423501983054,0.0017955204185184184,0.8296233697045482
P14,unaffected,8.275405229317185,0.9477137834997832,0.002043763191386339,0.8376316026551642
P14,unaffected,6.835035354083578,0.9616959047007267,0.0018304671230123866,0.8063545705415167
P14,unaffected,7.404811245207601,0.9540065149528094,0.0021774368351441245,0.8194946358702156
P14,unaffected,7.818857507248988,0.9345622602361621,0.002687215681701873,0.8146347435609544
P14,unaffected,7.864092167671191,0.956961852152544,0.0018973887052505846,0.8353896190731994
P14,unaffected,7.686950802323123,0.9485903131096812,0.002114126951598306,0.8232060930943983
P14,unaffected,6.851074418793609,0.9608788502063839,0.001728246357149149,0.8062785760973463
P14,unaffected,8.181272740833199,0.9240402488478127,0.0019893858526598787,0.8145181998843876
P14,unaffected,6.743914868709137,0.9806980758264486,0.0013692936724983857,0.8186896348824539
P14,unaffected,7.29696879616417,0.9539607419702558,0.0015157296811762289,0.8160292979841648
P14,unaffected,7.749569105702351,0.9512256734366009,0.0018141845022161176,0.8272530539414928
P14,unaffected,7.715164655721138,0.963973774691342,0.0016014183881787507,0.8373642124753603
P14,unaffected,7.805630336790948,0.9712858454132403,0.0016176994554597001,0.8462774154491531
P14,unaffected,7.5674099192213085,0.9583830162646273,0.001650349039975518,0.8282184202151797
P14,unaffected,6.357148229973198,0.9715240772303612,0.0015173343230335341,0.7945735245173088
P14,unaffected,7.840042132246119,0.9694642937503151,0.0014786900749847727,0.8456436373811832
P14,unaffected,7.494213620824042,0.9678364835924269,0.001516139429694412,0.834164053444073
P14,unaffected,7.039462289850027,0.9616470206957782,0.0018850115265459958,0.8138378385564524
P14,unaffected,7.3492751771574385,0.9780896500637043,0.0015116574843682376,0.8383888245662102
P14,unaffected,7.2450007915095,0.9773012691464794,0.001435001248473926,0.8342583970422083
P14,unaffected,8.352026115024234,0.9442447013994,0.00178306725677351,0.8363397087574994
P14,unaffected,7.935522109911055,0.9704355753730709,0.0014431217186073957,0.8490847980003144
P14,unaffected,7.5559920798126825,0.9617749841659267,0.0018529937295531985,0.8308084261128252
P14,unaffected,7.33193600310125,0.9421950200063052,0.0025138157540938143,0.8070751673030193
P14,unaffected,7.414382113455308,0.9754345672344527,0.0014392742384575223,0.8382063212572781
P14,unaffected,6.913797128248401,0.9513457004952636,0.0019593857588232743,0.8006058720123113
P14,unaffected,6.09418232547907,0.981772564282612,0.0007346331121844049,0.7902655543834667
P14,unaffected,7.389730449864488,0.9866255066018239,0.0010275343856739822,0.8470265041343781
P14,unaffected,8.074975772910793,0.9410288237133022,0.0022431541385345014,0.8268959116887648
P14,unaffected,8.057820518717442,0.9416150217306382,0.002286045229307851,0.8269834728528046
P14,unaffected,7.23688445185147,0.9507847632950774,0.0023441857514928492,0.8113564631937045
P14,unaffected,8.093587282627633,0.9506981560602312,0.0018627055826259849,0.8358582023291001
P14,unaffected,7.98342813830994,0.9763970264501379,0.0015584763180653835,0.8555809385223987
P14,unaffected,7.038365049659358,0.9100184199170246,0.0027141324677473406,0.770107861455135
P14,unaffected,7.755065925937196,0.9332054009015667,0.002146842702844017,0.8117312707010486
P14,unaffected,7.672017513164977,0.941410045595081,0.0023008396370593634,0.8165543309057653
P14,unaffected,7.996522640309902,0.9574784087900751,0.001900542240939783,0.8393431069599381
P14,unaffected,6.975145935333338,0.9588354170089879,0.0020341000779421047,0.8091542291771952
P14,unaffected,8.003192936266041,0.9310649765123852,0.002174217100519699,0.8163564353315983
P14,unaffected,7.344026279994511,0.977278277964152,0.001569441537314077,0.8375222860094617
P14,unaffected,6.785809220008533,0.9836451231266269,0.0010985316593907267,0.8228230464484771
P14,unaffected,6.8415974039314085,0.9312914576061954,0.0025839044377445573,0.7811032235642281
P14,unaffected,6.689275911306142,0.9229925065544978,0.0029513697490058796,0.7684346074083804
P14,unaffected,6.627258793284341,0.9302809205345121,0.0032630901249989974,0.7720715511492245
P14,affected,7.597084570268009,0.8097674096709803,0.00325413915078654,0.7005291442254341
P14,affected,6.430893973260285,0.7719202825793249,0.003804447357773532,0.6339580192650625
P14,affected,7.625037817506688,0.9034725301904708,0.0031110265731219087,0.7823657795872118
P14,affected,7.351149705084584,0.9080643155304722,0.0026016983223973496,0.7784219239114023
P14,affected,7.264697680742258,0.9453885078022043,0.0018697921132886396,0.8076567081536165
P14,affected,7.524289781184069,0.9354045122571563,0.0019309224249756322,0.8071007900823634
P14,affected,6.4867070390428125,0.8998458222854172,0.0028116698321593407,0.74129003360003
P14,affected,8.82888738009374,0.8554459735808199,0.002178261154412496,0.7668999130646026
P14,affected,9.243931674309232,0.9427944150661104,0.0014461795825112846,0.8529571971935316
P14,affected,8.111881659390784,0.9673545334745224,0.001384453606245494,0.8509656913563967
P14,affected,8.644648662962302,0.8931297898879786,0.0022953029732881132,0.7971286808414562
P14,affected,7.516930673056322,0.9011784621124714,0.002736265983147464,0.7773604417211031
P14,affected,8.879175629637466,0.9553599059136733,0.00165565929023796,0.8574744020514545
P14,affected,8.693099269378218,0.9466454545477315,0.0021886306777326825,0.845902737049328
P14,affected,8.462229013596247,0.8803277250086843,0.002228935275446055,0.782039468303191
P14,affected,7.910000366707613,0.8982710865214272,0.0023314208366325365,0.7853095977664132
P14,affected,7.85498934676982,0.9491436635045228,0.0017500800859693638,0.8283206175480696
P14,affected,8.842494807888862,0.9074961744926006,0.0018439418148527573,0.8138215292198381
P14,affected,6.17850918384069,0.7654109202908821,0.005014168442246227,0.6193834088226122
P14,affected,8.352682366273074,0.8490238089498151,0.0032695501282140895,0.7520138312373391
P14,affected,7.397357304938181,0.8264243773867799,0.004113494046046876,0.7096994100873129
P14,affected,8.296153780193192,0.9303654153446215,0.002009177066773759,0.8227757831903514
P14,affected,9.263931673257874,0.8854270242362767,0.001892689113259703,0.8013856081174703
P14,affected,8.29100453786538,0.9105400099246126,0.0020113615481838665,0.8051273475716163
P14,affected,7.403887650313244,0.9193090928893075,0.0022988062089157905,0.7896616599679825
P14,affected,7.910335449830011,0.8965433565696177,0.0028755064412740216,0.7838074878251113
P14,affected,7.573504298983318,0.8584569811395334,0.0027240375641301297,0.7420261569770266
P14,affected,7.13421326544069,0.8260003797698583,0.0031619180176248552,0.7018872597075962
P14,affected,8.490347619416395,0.9000612726189147,0.0021809813743116128,0.800160535327827
P14,affected,6.626368769263767,0.898681019487942,0.003093157025695825,0.7458116514163395
P14,affected,7.722858034749381,0.8542612384061465,0.003426767272034256,0.7422555992137655
P14,affected,8.880479905817781,0.8950805693355733,0.002125561444844116,0.8033954214236322
P14,affected,7.741159708150632,0.8096512752484333,0.0036518501270500054,0.7039305215688949
P14,affected,7.605718881411176,0.8557596972345289,0.003523421069031096,0.7405437276627843
P14,affected,6.233536675251249,0.8290184435165157,0.004058030574886631,0.6731129502644532
P14,affected,8.480717283609183,0.923649401344473,0.0024180364467959103,0.8209234861946921
P14,affected,7.008855536337111,0.85797197793209,0.0032407718030585593,0.725122546178931
P14,affected,6.742434421906726,0.9006729410748385,0.0022242984017923906,0.7518298696873279
P15,unaffected,11.174402161946615,0.9401539745487877,0.0013528392214692845,0.8769466934067733
P15,unaffected,10.60555447821464,0.9760945621724492,0.001039432136108276,0.9037780394239103
P15,unaffected,9.533691517314274,0.9817711951523312,0.0011095901401359189,0.893315613326118
P15,unaffected,9.683827749910028,0.9896083142091182,0.0006535524263446596,0.9029496606818262
P15,unaffected,9.87198457361032,0.9906043562779876,0.0007044562896381455,0.9068567745997831
P15,unaffected,9.133919375168192,0.9810297853145751,0.0011006384790552218,0.8855043826818785
P15,unaffected,10.02643745755731,0.9876266836607657,0.0008929196894314314,0.9064737124012182
P15,unaffected,10.091590175478489,0.9871062948968089,0.0007384807758120569,0.9069552551688607
P15,unaffected,10.09451664643202,0.991248016435131,0.000574782306518386,0.9108035514396258
P15,unaffected,10.994366530485948,0.988842324610011,0.000776132535941263,0.9203186991220133
P15,unaffected,9.30347313073009,0.983691509938344,0.0010578405019065742,0.8910405810414149
P15,unaffected,9.374468953416837,0.986195987519946,0.0007804502666066652,0.8945805594228617
P15,unaffected,9.908158840409568,0.9919823063801905,0.0006471233572171175,0.9086781493971076
P15,affected,5.258151301529863,0.9923009561670973,0.001370536762155321,0.7486131476334404
P15,affected,8.032807787244975,0.9949595863410111,0.0007261711996576023,0.8731708835453104
P15,affected,9.672694653547705,0.9938993030307429,0.0005533658574574258,0.9066820194566779
P15,affected,8.868459683337104,0.9979839369103695,0.00045140480442174534,0.895509336076731
P15,affected,9.355409170689569,0.9988711844033262,0.0002984751571482984,0.9057350691030951
P15,affected,9.055354248524708,0.9954476218960532,0.0005545281678115674,0.8969961529494979
P15,affected,8.384521921712276,0.993922054227258,0.0007176215255139383,0.8811190902763216
P15,affected,9.285363519251758,0.9990169012713362,0.000280322080446738,0.9045898558863402
P15,affected,8.909712781372573,0.9659169088826528,0.001528653620557395,0.867558016725827
P15,affected,9.695316769319797,0.9988915706926933,0.0003262815606044916,0.9116090772938579
P15,affected,9.192648908569096,0.9983426151208356,0.0003692981474093914,0.9022503918676111
P15,affected,9.478251340773086,0.9994516744123244,0.00028318556090588585,0.9084428168394203
P15,affected,9.251209115617558,0.9973825040620858,0.0004312317347757811,0.9024789267036311
P15,affected,9.720613921296072,0.9972728729452522,0.0004133434707301493,0.9105453939404806
P15,affected,8.679085177018747,0.9983329456432433,0.00048672033190911033,0.8917828761869866
P15,affected,8.541409048005146,0.9982729311824522,0.00044944801151029556,0.8886471232023282
P15,affected,8.398619879107189,0.995498514100745,0.0005622728307723339,0.8828527345521899
P15,affected,9.08430127539072,0.9958839800261824,0.00061228654195736,0.89795443203146
P15,affected,9.050207471625493,0.996935356869546,0.0004653897330802429,0.8982356779063909
P15,affected,8.961220560639003,0.9985935005923484,0.00043402621893559004,0.8979552934859845
P15,affected,8.685449853248064,0.9951726236387292,0.0006608180434127299,0.8890988709045902
P15,affected,9.078770675839866,0.9969434197487986,0.0005487069239756383,0.8988019774320075
P15,affected,9.812581563407909,0.9974598784991514,0.0003641822332201422,0.9121961742354396
P15,affected,9.617581357574677,0.9983152956056774,0.0004262552841799464,0.9097928708797388
P15,affected,8.994855514104511,0.9986795617533814,0.00038939365080973616,0.8987087753156671
P15,affected,7.518493761387375,0.9954195945623743,0.0007390967416496503,0.8587023020513772
P15,affected,9.11621709378364,0.9978558541554837,0.0004332613899219406,0.900351241912472
P15,affected,8.732264344063493,0.9989582216509177,0.0003034645050553305,0.8934993757309496
P15,affected,8.671725515313184,0.9983631454552093,0.0003898338228157739,0.8916482539058262
P15,affected,7.736519564947641,0.9946547145543362,0.0006479102375643593,0.8646415433916822
P15,affected,8.789092619403897,0.9992126573830148,0.00032173122427293823,0.8949447511941889
P15,affected,9.334742230790651,0.9988114360710562,0.0004305470239712061,0.9053067047760643
P15,affected,8.9218704640523,0.9990166848228458,0.00035082636059265924,0.8975361741865657
P15,affected,8.949332211075015,0.998054352965859,0.0004259437993013752,0.8972300851088628
P15,affected,9.070336602452572,0.9986837162588713,0.0003218264886800904,0.9002060744294904
P15,affected,9.085591566025585,0.9975322151524467,0.0005089948338291319,0.8994657093211892
P15,affected,9.051789853909911,0.9985604385931476,0.0003480558481066193,0.8997310123674864
P15,affected,9.002404281547781,0.9985295577363141,0.00034601384459649094,0.8987246002165591
P15,affected,8.458665720713531,0.99935440728182,0.0003295735248503677,0.8876933464679334
P15,affected,8.762180127417073,0.9980954534924248,0.0004281110402096854,0.8933705891351575
P15,affected,8.766475353221267,0.9989402247097722,0.000368988195904954,0.894218642142047
P15,affected,9.129222555708814,0.9958237557682071,0.0004665397398895629,0.8987677527716285
P15,affected,8.400566601813011,0.9996626071368773,0.0003162899335950732,0.8865921305130773
P17,unaffected,4.976290109395224,0.9742035075318518,0.0020007791215353,0.7145194963828254
P17,unaffected,5.987142516815463,0.9640426139795584,0.002085655249350428,0.7705714546843649
P17,unaffected,6.059024526555976,0.956023596894546,0.002251844866434021,0.767796126681467
P17,unaffected,6.7951991485301555,0.9862211516094723,0.0013435831639607028,0.8253505840815931
P17,unaffected,7.247050918429888,0.9722414571970321,0.001667170432916283,0.8300078892869244
P17,unaffected,6.114147587423064,0.9793979137191133,0.0019801156100252696,0.789358047939278
P17,unaffected,6.481915415455341,0.9832234808050596,0.0015915522418970482,0.8097652455089869
P17,unaffected,5.487578653079914,0.9634333908754954,0.0026278320954887364,0.741747880736187
P17,unaffected,6.28843610244639,0.9697200207557116,0.002089694448673513,0.7899366669109544
P17,unaffected,6.266349005957127,0.9810388531615817,0.0015429481869070672,0.798112093206139
P17,unaffected,6.760290248604742,0.9952574569624983,0.0008529297888506761,0.8315085078019282
P17,unaffected,5.881475701515659,0.9887588941270155,0.0012309227237888819,0.7846186901886997
P17,unaffected,5.2676122209430645,0.9810422163317343,0.002118762062230677,0.7407721941498806
P17,unaffected,5.906347654954851,0.9957148299496946,0.0007118833925264058,0.7915119089865473
P17,unaffected,6.1584648341800445,0.9960658997371257,0.0008250270969585049,0.805031900387879
P17,unaffected,8.382079085190238,0.9954738372723642,0.0006408841693576558,0.8824363740217558
P17,unaffected,6.104379773368645,0.9963480828109753,0.0008769821529911469,0.802520508846685
P17,unaffected,4.67305335458701,0.9833281932840109,0.0020180410308906003,0.6963407753119509
P17,unaffected,5.7512480648467745,0.9981224322096935,0.0008130420256496154,0.7846297165919159
P17,affected,6.102648406117151,0.9865409548411734,0.00158404247000916,0.7945335239769508
P17,affected,7.043642677266757,0.9836921398434371,0.0011089359933521956,0.8326463985207104
P17,affected,7.0436959997896675,0.993400257686535,0.0007444527339048699,0.8408657915664042
P17,affected,6.055162134326164,0.9860569447547625,0.0012784029551429707,0.79171741244448
P17,affected,6.084405528825377,0.9830283265595305,0.0017186544221180192,0.7907802444510675
P17,affected,6.664418020406616,0.9936286412088583,0.0008259125711253177,0.8262084986718555
P17,affected,6.228471557681862,0.987390386754464,0.0012762262651420692,0.8014561712943082
P17,affected,6.569878551079959,0.9924837063425409,0.0009452624177116746,0.8212454479884473
P17,affected,6.311849033024973,0.9961798349389381,0.0008557048525357175,0.8126065007237904
P17,affected,6.502087111472733,0.9971069748246029,0.0006362428265725522,0.8220979292237005
P17,affected,6.277132029328284,0.9838092276637064,0.0014608756911326296,0.8008785152187318
P17,affected,6.139689750017665,0.9937618645486811,0.0009314902279298348,0.8022273228360144
P17,affected,6.304985365532948,0.9904318057666496,0.0010634472085985574,0.8075935102361703
P17,affected,5.790714052110352,0.9919454242792524,0.0011253214889786424,0.7820462585510971
P17,affected,6.227398985663574,0.9977815044142927,0.0006728979661066271,0.8098380150867689
P17,affected,6.520387624416116,0.9978754185399298,0.0006211567820516013,0.8235417393266514
P17,affected,6.209471494668277,0.9956455463780272,0.000788662173899029,0.8072251481555952
P17,affected,5.743123462570524,0.9933280762507981,0.0009697644898256984,0.7803882382041759
P17,affected,6.584487321209365,0.9912559799575268,0.0010285407512380077,0.8208572945829056
P17,affected,5.770539515674679,0.9886559903962816,0.0014684356707237907,0.7782993071388874
P17,affected,5.683727731666657,0.9966887826450603,0.000761613449026666,0.7795177146535665
P17,affected,6.09984570845581,0.9958665248901869,0.0008821169571363417,0.8019006336888016
P17,affected,6.092973981648026,0.9975821372031713,0.0007656038121005169,0.8029291448019953
P17,affected,5.996720225387752,0.9986526219314625,0.0004920777116503201,0.7987473068304572
P17,affected,6.482351646355369,0.9972385496283915,0.0005780494646847418,0.8213273061861596
P17,affected,6.095349347691858,0.9984088116127489,0.0006685791520144766,0.8037167206082652
P17,affected,6.024330320111405,0.9973955311424981,0.0006497212305061126,0.7992049097351215
P17,affected,6.15270259628952,0.9955669952613959,0.0009439139180841829,0.804339598346531
P17,affected,5.4794366717932546,0.998831679469842,0.0006595072699451003,0.7684751552969189
P17,affected,5.531906045536207,0.9987110659114844,0.0007049216779470923,0.771742652397612
P17,affected,5.963623304561282,0.9940100226851966,0.001006150856367649,0.793266619410511
P17,affected,5.6286229786377096,0.998602132721095,0.0007513285992455746,0.7776800420912388
P17,affected,5.989408253736878,0.9907630940122187,0.0012916885054069258,0.7920497114754526
P17,affected,5.895377506492615,0.9957137273739336,0.0007323534815176974,0.7909068237118071
P17,affected,5.3259028944286015,0.9943389682124087,0.0012869846574161492,0.7548369518753826
P17,affected,5.8058317824193315,0.9970154573342933,0.0007402103969050372,0.7869094868925265
P17,affected,6.261673920227061,0.9969997230629373,0.00080402365469027,0.8108710053653924
P19,unaffected,3.452791385262094,0.9723735023786377,0.00254176964541508,0.5540837395370027
P19,unaffected,3.333354413261465,0.9639250149323,0.003972288370648653,0.532558271192003
P19,unaffected,2.0286720556117515,0.9653618716656232,0.007181811036305813,0.3029204843196125
P19,unaffected,3.042493499099927,0.9703203806761845,0.0035371951717373417,0.4919835769374857
P19,unaffected,3.1696073523373447,0.9730678175403821,0.003518553170561369,0.5132641062510447
P19,unaffected,0.673062221691653,0.39827402345812135,0.042162904819849134,0.019086318511407088
P19,unaffected,0.7965238719616629,0.8260206988235104,0.02584459693437581,0.054395325871960366
P19,unaffected,1.2729122111049949,0.9446290271205895,0.012374445342295006,0.1441189809319391
P19,unaffected,1.9519462866035464,0.985513046240344,0.005707507413404964,0.2931202187997728
P19,unaffected,2.0222787317993887,0.9882731435734465,0.0056338087571254185,0.30876799179206516
P19,unaffected,2.7215809674429523,0.9558014661878345,0.004792061645517606,0.4315001531795018
P19,unaffected,1.0799745303452293,0.9591323932791174,0.013742893736275274,0.11003750704081619
P19,unaffected,1.4196659258280915,0.9177840985038505,0.012167985494300341,0.16792314130254635
P19,unaffected,1.0443486788749852,0.7970113426022051,0.01838419108466886,0.086146134177811
P19,unaffected,1.0496832256224293,0.4179318693429146,0.017484104663837173,0.04558497682834368
P19,unaffected,0.897795683696905,0.43456067119755176,0.03209726818765041,0.035720038124680116
P19,unaffected,1.53580989166627,0.44005230015568847,0.024238887332575388,0.09137978400568893
P19,unaffected,1.978554183340097,0.7513944692645422,0.013058653648599202,0.22776152023340773
P19,unaffected,2.327997381281216,0.9333089245856706,0.007639890392461342,0.3507825892997339
P19,unaffected,2.110374056675297,0.6938520397839057,0.010440517111115486,0.22969138036182346
P19,unaffected,2.692664392930797,0.887788054186481,0.007026260747935019,0.3961034146353837
P19,unaffected,5.120752396354282,0.904615108993777,0.0037436994159581296,0.6734666311635337
P19,unaffected,4.126502987924265,0.9798883959825422,0.002272109529812345,0.6410615000922677
P19,unaffected,6.941614155898572,0.9604780086704127,0.0012465830140773815,0.8093168677198962
P19,unaffected,6.075626712179962,0.8698290779844793,0.0031908337164747633,0.6993235394707643
P19,unaffected,4.572187873476573,0.9111261765781788,0.003000435422694774,0.636919105014676
P19,unaffected,6.313331544297449,0.871788255314148,0.0032199092586903794,0.7111990094123937
P19,unaffected,3.399199106768954,0.634497324709265,0.005738985134891932,0.3566768589997341
P19,unaffected,6.632137436968906,0.941375013317966,0.002080463662545439,0.7814743692272653
P19,unaffected,6.178583392202267,0.8391243092749944,0.00398276684755711,0.6790366366650192
P19,unaffected,4.872611998803196,0.8729561359116939,0.0036105562924313396,0.6330037263478127
P19,unaffected,6.694643868841542,0.9580337147114485,0.0013701490371450934,0.7978222179399442
P19,unaffected,8.2253844911446,0.9369142534274452,0.0016035938121305923,0.8269147259500386
P19,unaffected,6.833582439573537,0.9920095827335959,0.0006593585336767581,0.8317145908881662
P19,unaffected,7.664047122896237,0.9354910462809518,0.0017048368240688365,0.8111964574308564
P19,affected,1.21471491387641,0.8945443225513247,0.01176459822849409,0.12600114445824037
P19,affected,0.871986694896851,-0.8517133519127819,0.022930500579403726,-0.0663509736802161
P19,affected,0.7017567976223019,-0.08659349307655649,0.04307986065739483,-0.0044924124315869375
P19,affected,1.1514826204133652,-0.31894235969390206,0.028225463912649178,-0.04095420962385636
P19,affected,1.265650728361419,-0.13710091180544776,0.025953486246713234,-0.020715028872712773
P19,affected,1.313277513786874,-0.31231351435559707,0.027803986006354663,-0.05022485934429271
P19,affected,1.4509679020800141,0.40514369372335013,0.025458525789517406,0.07680581315131556
P19,affected,1.438503425111546,0.40898423755978003,0.028312299657238665,0.07645546305136001
P19,affected,0.6096751460485909,-0.24674257460626386,0.0675829230834954,-0.009786390041773022
P19,affected,1.0417582479357563,0.8480877231196277,0.018321540165547986,0.09126149146739791
P19,affected,0.9794817255820774,0.9603534394067149,0.01383281272249916,0.0925105523887117
P19,affected,0.2750805569614525,0.005579923888054627,0.06842162971436391,4.652318100558554e-05
P19,affected,0.6707030762375282,0.20248519511511778,0.040312030028937136,0.009638940420990116
P19,affected,0.7477974093765355,0.635048873898343,0.03937788964053513,0.0371495425912184
P19,affected,0.7919587245987041,0.2916950780301693,0.040833989960137394,0.019003529273983893
P19,affected,0.7532051338935367,0.740219241915235,0.028339665939679914,0.043893145559488124
P19,affected,0.8487931861345289,0.8642726419511124,0.02076258874162525,0.064057232240175
P19,affected,2.2790745869500246,0.4038497133474821,0.012388596818115985,0.14778369396450505
P19,affected,0.49593790734129806,0.1791585235671149,0.047144254157533996,0.004765849651300048
P19,affected,1.2107544078162507,0.12102758762897962,0.03552856019226848,0.016951917297073876
P19,affected,0.9194744459790697,-0.6112923514260574,0.03387350500825359,-0.052492040730749485
P19,affected,1.0115148274163694,0.26164630515406945,0.034527823733146876,0.026708798549620754
P19,affected,1.2142962978065854,-0.3411615906530917,0.028967897441843055,-0.048025901827196835
P19,affected,2.3366704009222854,0.6169514869736958,0.013747647767139902,0.23295754403327518
P19,affected,1.8768901861415395,0.5157961060992712,0.017521447109931688,0.14509659737085323
P19,affected,1.864538926719474,0.7245084314855587,0.016758359429130978,0.20188004561281572
P19,affected,0.9310961249791053,0.5596426731592062,0.03172345991750875,0.049171943478004194
P19,affected,2.149840373440589,0.4062239621829223,0.020211360662615585,0.13782977043945088
P19,affected,2.4634777995310086,0.037029134933981564,0.008569184362914204,0.014912979682612976
P19,affected,0.6113357081082805,0.06850175826370314,0.036707690646538775,0.0027311700651917064
P25,unaffected,4.893836937217651,0.9808200489370686,0.0014191467284749867,0.7129148320974836
P25,unaffected,5.994237160771834,0.9940559415427527,0.0007916492508615631,0.7949389056598709
P25,unaffected,5.59668962896568,0.9910593083252076,0.0010171663313922887,0.7698568135536848
P25,unaffected,6.292726378972555,0.9889635936624162,0.0008274814674344549,0.805816177783902
P25,unaffected,6.204690557478002,0.9875038783981298,0.001175630214618328,0.8003907303554353
P25,unaffected,6.192583736629009,0.9880194978276082,0.0008976803384762986,0.8002151987716021
P25,unaffected,6.292954720633985,0.9934567509758239,0.0008232973878733548,0.8094881204907839
P25,unaffected,6.193758439327622,0.9959673347445953,0.0007879391840696559,0.806710457795187
P25,unaffected,6.0403314884103905,0.9880571290214852,0.0011641824777185263,0.7925554035652161
P25,unaffected,3.7052524945711363,0.9893238930193894,0.0020097352529160266,0.5975796121636512
P25,unaffected,2.6443774356870122,0.974595433087155,0.004701417807009072,0.4261363652108831
P25,unaffected,3.8096937045129047,0.9944113218534227,0.0014448635017949598,0.6137959049028755
P25,unaffected,4.132957814510073,0.9973674488817871,0.0013104897439271742,0.6532015840188596
P25,unaffected,4.2208132499252695,0.9916501928398662,0.0015682707374099498,0.6588229056565081
P25,unaffected,3.7499891253475086,0.9904781854984311,0.0016184822017827646,0.6039487461601049
P25,unaffected,4.247183907708965,0.9901535878008338,0.001764397412126433,0.6605732175171724
P25,unaffected,4.229014926974104,0.9950285762202236,0.0012991129244535491,0.6619282848206655
P25,unaffected,4.380330910122324,0.9968526003991334,0.0011384690104629704,0.678564798467665
P25,unaffected,4.025123816692353,0.9925659884166034,0.0016482017665751278,0.6381009469198593
P25,unaffected,4.391175330948149,0.9963842951195455,0.0012788215837862735,0.6793160100681703
P25,unaffected,4.7183053292072845,0.9874058585166189,0.0017994178916197802,0.7031458127655286
